aeroporto,mese,voli_ritardo_basso,ritardo_medio_dep_basso,ritardo_medio_arr_basso,voli_ritardo_medio,ritardo_medio_dep_medio,ritardo_medio_arr_medio,voli_ritardo_alto,ritardo_medio_dep_alto,ritardo_medio_arr_alto,top_3_cause_ritardo_canc
ABE,1,275,-5.51,-14.56,30,34.9,32.5,30,241.3,234.03,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ABE,2,296,-6.62,-19.57,19,28.53,10.11,14,227.93,217.93,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
ABE,3,339,-6.19,-18.37,28,30.68,19.89,23,173.43,163.39,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
ABE,4,303,-6.45,-17.3,29,33.45,27.66,29,258.66,250.38,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ABE,5,320,-6.4,-12.5,26,30.08,29.58,39,183.13,177.13,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ABE,6,335,-6.85,-16.46,37,26.65,17.22,37,173.24,172.32,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ABE,7,280,-6.36,-10.59,41,34.61,30.15,37,138.08,137.08,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABE,8,289,-6.64,-14.06,42,32.02,27.98,27,146.96,144.3,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABE,9,276,-6.86,-15.9,24,38.08,32.88,16,265.06,261.25,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
ABE,10,302,-6.03,-17.9,31,26.23,11.97,18,193.17,183.83,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
ABE,11,279,-6.35,-16.63,24,31.62,21.75,14,165.21,152.43,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABE,12,271,-4.88,-12.96,33,31.79,24.58,34,229.03,222.15,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABI,1,125,-6.34,-4.06,11,38.91,36.73,13,113.46,123.85,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
ABI,2,132,-6.43,-5.87,8,33.88,33.75,1,99.0,88.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
ABI,3,120,-4.21,-6.95,13,24.08,27.08,12,132.67,134.08,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
ABI,4,115,-4.19,-9.9,15,31.47,29.6,12,129.67,126.17,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|DELAY_NAS
ABI,5,93,-2.91,-7.02,26,27.88,25.04,22,190.68,195.59,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
ABI,6,112,-4.65,-10.25,18,28.33,25.72,13,116.54,108.77,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABI,7,116,-4.23,-8.73,23,30.13,30.87,10,127.0,122.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABI,8,132,-6.14,-8.8,12,27.25,22.67,2,91.5,89.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABI,9,124,-5.33,-8.06,14,28.43,23.43,8,108.88,99.12,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ABI,10,142,-5.69,-12.23,3,32.0,32.0,4,135.5,125.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ABI,11,127,-4.5,-9.21,8,31.12,25.5,6,106.17,105.0,DELAY_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
ABI,12,130,-4.19,-6.19,7,28.71,21.57,12,111.0,117.08,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABQ,1,1458,-3.25,-8.49,200,30.94,26.28,116,137.95,134.59,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ABQ,2,1401,-2.88,-8.38,156,31.13,28.93,64,156.59,155.88,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ABQ,3,1514,-2.42,-8.1,250,31.2,25.83,117,186.95,185.95,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ABQ,4,1534,-2.33,-8.72,263,30.96,24.81,93,143.84,142.43,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABQ,5,1597,-1.9,-7.44,321,31.05,25.33,159,161.65,158.31,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABQ,6,1618,-2.15,-7.1,309,30.57,25.68,126,147.6,143.38,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABQ,7,1589,-2.11,-7.26,331,33.08,29.46,168,152.89,150.16,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABQ,8,1703,-3.32,-8.27,234,30.08,27.2,126,143.02,141.08,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABQ,9,1743,-3.87,-10.21,220,28.97,22.79,66,127.7,122.7,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABQ,10,2105,-3.07,-8.12,211,28.39,23.0,75,141.68,137.13,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABQ,11,1718,-3.56,-7.27,185,30.1,28.39,71,134.52,133.99,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ABQ,12,1688,-3.17,-9.33,223,30.12,23.94,87,159.17,161.71,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ABR,1,47,-3.34,-14.87,5,27.2,7.8,5,130.8,121.4,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
ABR,2,53,-4.94,-22.42,3,34.0,13.67,2,321.0,304.5,DELAY_CARRIER|DELAY_WEATHER
ABR,3,51,-4.1,-21.47,3,27.0,11.67,7,192.29,171.43,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
ABR,4,56,-5.18,-16.05,1,18.0,-4.0,3,365.67,344.0,DELAY_CARRIER|DELAY_WEATHER
ABR,5,53,-4.53,-10.7,3,39.33,36.0,6,140.5,130.67,DELAY_CARRIER|DELAY_WEATHER
ABR,6,42,-3.38,1.38,11,37.82,49.55,7,307.57,308.71,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
ABR,7,49,-1.86,-10.18,6,35.67,32.67,7,132.29,138.29,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
ABR,8,50,-3.28,-8.62,6,24.5,35.33,6,235.17,249.33,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
ABR,9,57,-5.35,-16.53,0,,,3,140.33,132.33,DELAY_CARRIER
ABR,10,50,-4.54,-16.44,6,42.5,29.67,6,193.5,182.33,DELAY_CARRIER|DELAY_WEATHER
ABR,11,51,-4.59,-11.45,5,25.8,17.2,3,106.0,90.0,DELAY_CARRIER
ABR,12,41,-4.32,-8.1,8,34.12,25.5,10,356.8,348.1,DELAY_CARRIER|DELAY_NAS|CANC_WEATHER
ABY,1,50,-4.44,-10.1,5,26.6,18.6,7,304.86,294.14,DELAY_CARRIER|DELAY_WEATHER
ABY,2,45,-5.71,-7.69,7,27.71,15.57,6,199.33,194.83,DELAY_CARRIER|DELAY_WEATHER
ABY,3,56,-5.43,-9.23,2,43.0,39.0,4,140.5,131.0,DELAY_CARRIER|DELAY_WEATHER
ABY,4,49,-6.27,-3.1,7,35.43,39.0,4,130.25,137.0,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
ABY,5,47,-6.02,-3.6,6,39.0,39.83,8,118.75,115.5,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
ABY,6,50,-5.74,-6.76,5,45.6,40.0,4,72.0,66.25,DELAY_CARRIER|CANC_WEATHER
ABY,7,38,-5.92,3.29,7,29.43,27.43,13,186.23,188.0,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
ABY,8,44,-4.55,-5.86,8,29.5,21.12,9,266.44,261.44,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
ABY,9,48,-6.85,-6.67,6,40.17,41.5,5,101.6,95.8,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
ABY,10,59,-6.73,-8.37,2,55.5,42.5,1,130.0,117.0,DELAY_CARRIER|DELAY_NAS
ABY,11,70,-7.83,-7.17,4,38.0,34.75,3,190.0,195.0,DELAY_CARRIER|DELAY_WEATHER
ABY,12,57,-7.19,-14.26,6,26.17,22.5,15,195.67,193.87,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
ACK,5,96,-10.22,-10.72,10,33.4,33.2,14,161.07,162.64,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_CARRIER
ACK,6,260,-8.7,-13.32,33,36.27,39.27,36,175.81,178.14,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ACK,7,337,-7.85,-11.22,64,33.41,32.2,51,137.04,140.27,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ACK,8,351,-5.75,-7.06,34,36.24,35.0,47,179.66,181.4,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_NAS
ACK,9,155,-9.64,-11.55,11,37.55,40.0,8,116.12,114.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ACK,10,67,-9.9,-13.55,4,34.5,28.5,3,168.0,162.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ACT,1,64,-6.52,-8.73,12,36.42,34.25,10,272.8,268.8,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
ACT,2,80,-4.51,-5.96,3,31.0,36.0,4,82.5,70.25,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
ACT,3,79,-3.11,-2.57,7,29.57,29.43,4,75.25,69.75,DELAY_NAS|DELAY_LATE_AIRCRAFT|CANC_WEATHER
ACT,4,70,-3.81,-3.81,10,33.8,30.7,6,171.83,179.67,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
ACT,5,68,-6.18,-5.13,7,34.29,31.14,11,187.64,186.91,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
ACT,6,57,-4.09,-3.67,15,34.27,29.67,17,149.94,150.88,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ACT,7,74,-6.15,-4.49,8,45.75,41.5,10,139.0,143.3,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
ACT,8,75,-4.36,-1.88,11,36.73,40.73,5,103.8,107.4,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ACT,9,75,-4.89,-5.84,11,27.09,29.64,4,174.75,166.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ACT,10,62,-6.16,-7.42,12,33.58,32.5,18,119.56,115.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ACT,11,73,-5.04,-6.81,7,39.86,36.71,4,157.5,153.75,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
ACT,12,58,-4.9,-3.4,13,33.46,34.46,16,135.06,136.62,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
ACV,1,114,-5.46,-10.39,16,32.88,27.31,15,195.13,190.33,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ACV,2,96,-5.95,-5.69,22,37.95,40.18,15,360.0,357.87,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ACV,3,103,-4.86,-7.82,29,32.1,31.0,13,205.92,202.46,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
ACV,4,94,-4.16,-7.59,14,37.07,48.36,12,146.5,145.58,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
ACV,5,96,-3.8,-7.79,13,29.15,30.23,12,168.17,174.42,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
ACV,6,94,-4.09,-7.82,10,34.3,39.0,9,191.11,185.78,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
ACV,7,119,-4.97,-6.76,11,35.18,38.91,10,332.9,337.8,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
ACV,8,113,-4.06,-4.07,16,28.94,30.62,9,184.44,191.11,DELAY_NAS|DELAY_LATE_AIRCRAFT|CANC_WEATHER
ACV,9,117,-5.4,-11.02,8,34.88,31.38,19,285.79,283.37,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|CANC_WEATHER
ACV,10,147,-5.35,-7.61,11,32.91,30.55,20,234.05,234.8,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
ACV,11,135,-5.25,-6.07,16,32.69,29.88,18,105.06,107.11,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ACV,12,137,-5.77,-6.78,11,32.18,39.91,7,169.57,164.29,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
ACY,1,223,-5.61,-4.85,24,29.38,30.88,9,138.78,134.56,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
ACY,2,227,-5.04,-11.72,37,34.32,25.43,16,136.0,134.88,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
ACY,3,212,-4.62,-9.36,71,33.18,31.79,34,156.47,157.5,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
ACY,4,257,-6.61,-16.86,25,34.48,28.96,15,132.6,130.53,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
ACY,5,234,-4.97,-11.55,35,30.91,24.94,13,135.54,134.46,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ACY,6,181,-4.45,-14.98,28,31.46,23.14,29,135.41,129.86,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
ACY,7,166,-3.42,-13.07,37,35.84,27.49,17,181.18,171.47,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ACY,8,205,-3.63,-9.22,38,31.47,27.79,27,137.96,136.0,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
ACY,9,168,-5.68,-13.92,16,28.94,23.38,8,114.0,113.75,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ACY,10,184,-5.67,-15.45,13,37.62,27.46,6,112.5,97.83,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
ACY,11,217,-7.74,-21.13,16,34.38,20.25,6,196.5,179.17,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ACY,12,147,-6.25,-15.26,25,31.6,23.76,17,98.94,89.29,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
ADK,1,4,-18.25,-10.75,2,29.5,42.0,0,,,CANC_WEATHER|DELAY_SECURITY
ADK,2,7,-42.14,-39.71,0,,,0,,,CANC_WEATHER
ADK,3,8,-42.88,-40.62,0,,,1,103.0,103.0,DELAY_LATE_AIRCRAFT
ADK,4,5,-22.0,-26.4,1,58.0,53.0,1,225.0,217.0,DELAY_LATE_AIRCRAFT|CANC_WEATHER
ADK,5,7,-33.43,-42.57,2,22.0,17.0,0,,,DELAY_LATE_AIRCRAFT|DELAY_SECURITY
ADK,6,8,-22.75,-18.25,0,,,0,,,CANC_WEATHER
ADK,7,7,-7.0,-9.43,2,37.5,36.5,0,,,DELAY_LATE_AIRCRAFT|DELAY_SECURITY
ADK,8,6,1.17,-0.67,2,49.0,33.5,1,170.0,135.0,DELAY_SECURITY|DELAY_LATE_AIRCRAFT
ADK,9,5,-0.8,-7.6,2,31.0,16.5,1,70.0,73.0,DELAY_LATE_AIRCRAFT|DELAY_SECURITY
ADK,10,7,-14.86,-18.14,1,29.0,16.0,0,,,CANC_WEATHER|DELAY_CARRIER
ADK,11,7,-13.43,-5.0,0,,,1,61.0,73.0,CANC_WEATHER|DELAY_LATE_AIRCRAFT
ADK,12,8,-19.38,-15.62,0,,,0,,,DELAY_NAS
ADQ,1,37,-13.78,-16.86,8,30.62,27.75,8,92.38,83.75,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
ADQ,2,50,-10.08,-13.96,5,33.8,28.6,3,134.33,126.33,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
ADQ,3,47,-11.47,-14.83,7,26.86,22.43,5,164.0,161.8,DELAY_LATE_AIRCRAFT|CANC_CARRIER|DELAY_CARRIER
ADQ,4,46,-11.63,-15.59,8,39.38,33.5,2,168.5,165.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_CARRIER
ADQ,5,66,-9.06,-10.79,4,42.0,40.25,2,62.5,52.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER
ADQ,6,66,-12.14,-11.8,5,36.2,31.8,2,76.5,74.5,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
ADQ,7,66,-7.03,-6.95,6,24.67,19.0,6,210.0,212.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ADQ,8,73,-8.38,-8.67,8,27.38,24.25,3,100.0,100.0,DELAY_LATE_AIRCRAFT|DELAY_SECURITY|CANC_CARRIER
ADQ,9,86,-12.55,-11.38,3,43.0,47.67,1,87.0,89.0,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
ADQ,10,51,-5.84,-7.24,7,31.43,32.29,3,130.33,131.67,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
ADQ,11,41,-4.68,-2.56,13,27.46,28.31,3,358.67,357.33,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|DELAY_CARRIER
ADQ,12,52,-7.15,-9.4,3,30.0,29.67,3,169.67,174.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
AEX,1,115,-4.9,-4.79,16,38.5,32.44,16,249.38,259.19,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
AEX,2,129,-6.29,-10.56,8,33.62,37.75,6,239.67,234.67,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AEX,3,137,-4.73,-10.62,7,34.86,41.43,8,165.25,153.88,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
AEX,4,119,-5.61,-8.5,10,35.1,33.8,18,266.72,284.56,DELAY_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
AEX,5,117,-4.56,-5.96,9,27.56,33.67,23,169.96,166.96,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
AEX,6,144,-4.78,-10.49,11,26.18,17.18,12,223.17,227.17,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
AEX,7,129,-4.72,-9.82,19,29.95,25.21,23,217.39,214.74,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
AEX,8,154,-5.45,-12.08,7,29.14,24.71,15,158.0,148.2,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AEX,9,140,-4.26,-8.0,16,29.94,29.88,15,165.2,160.87,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AEX,10,141,-6.7,-15.45,14,34.14,26.5,21,176.19,163.81,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
AEX,11,140,-5.64,-11.46,12,28.5,20.17,15,172.73,165.6,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AEX,12,142,-4.39,-11.08,17,31.18,32.76,6,274.33,262.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
AGS,1,165,-2.61,-7.24,32,29.97,29.0,47,178.3,173.43,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AGS,2,195,-3.47,-13.11,24,30.96,21.92,20,144.1,134.65,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
AGS,3,213,-3.82,-8.38,17,28.0,26.82,19,176.74,170.47,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AGS,4,377,-3.01,-5.85,74,30.93,27.65,32,100.84,101.16,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AGS,5,246,-3.72,-7.45,28,33.0,30.68,32,177.59,177.41,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AGS,6,317,-4.76,-9.42,29,28.45,23.38,21,127.38,124.81,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
AGS,7,263,-3.56,-5.45,39,33.69,27.31,60,171.17,171.05,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AGS,8,294,-4.68,-8.57,32,33.53,26.81,26,183.58,177.15,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AGS,9,305,-4.67,-7.42,29,33.21,34.0,39,222.56,220.33,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
AGS,10,264,-3.77,-8.66,32,28.94,23.97,45,204.67,204.84,DELAY_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
AGS,11,282,-2.89,-7.2,27,24.41,21.33,14,134.36,130.64,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
AGS,12,214,-1.4,-7.24,39,30.92,23.69,37,189.54,182.05,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
AKN,4,7,-28.0,-27.0,0,,,0,,,N/D
AKN,5,19,-16.0,-15.11,2,25.0,13.0,0,,,CANC_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AKN,6,34,-11.91,-8.59,2,23.0,24.5,0,,,DELAY_NAS|DELAY_LATE_AIRCRAFT
AKN,7,38,-6.18,-0.29,6,33.33,41.5,2,80.0,81.0,DELAY_LATE_AIRCRAFT|DELAY_SECURITY|DELAY_NAS
AKN,8,31,-11.74,-9.48,6,18.33,20.33,0,,,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AKN,9,24,-15.67,-12.21,6,31.83,30.0,0,,,DELAY_LATE_AIRCRAFT|DELAY_SECURITY
ALB,1,665,-3.58,-9.59,110,28.14,28.25,61,139.36,143.87,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
ALB,2,765,-3.64,-16.75,80,29.84,18.65,35,143.74,134.97,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ALB,3,809,-3.01,-11.75,128,30.62,25.06,68,178.04,180.82,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ALB,4,827,-3.81,-11.08,112,29.99,23.83,58,246.76,242.57,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ALB,5,798,-3.59,-9.99,137,30.73,22.43,72,135.88,131.26,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ALB,6,799,-3.58,-9.84,134,31.23,23.08,83,174.82,172.11,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ALB,7,712,-2.56,-6.88,160,32.92,30.29,141,159.25,162.76,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ALB,8,805,-2.82,-7.68,151,30.22,29.71,101,170.47,172.08,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ALB,9,917,-4.96,-10.52,95,29.71,24.32,32,230.19,227.03,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ALB,10,928,-4.1,-12.65,118,27.42,16.56,29,177.41,168.86,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ALB,11,847,-4.39,-15.36,69,28.45,17.78,33,206.18,193.27,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ALB,12,733,-2.86,-8.12,141,31.92,25.6,98,203.65,199.54,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ALW,1,42,-5.07,6.52,3,39.0,47.0,4,172.25,187.25,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
ALW,2,52,-6.77,-0.15,1,49.0,75.0,2,96.0,95.0,DELAY_NAS|CANC_WEATHER|DELAY_LATE_AIRCRAFT
ALW,3,60,-7.17,-4.13,1,44.0,44.0,1,63.0,80.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
ALW,4,59,-6.41,-4.75,0,,,1,78.0,74.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
ALW,5,57,-5.23,-6.0,3,20.67,20.67,0,,,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
ALW,6,52,-3.56,-3.94,3,37.33,33.33,4,92.0,95.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ALW,7,50,-3.84,-5.88,10,24.9,25.2,0,,,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ALW,8,53,-6.13,-5.77,6,28.17,31.83,2,94.0,102.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_CARRIER
ALW,9,52,-5.92,-1.92,6,37.17,44.0,2,91.0,90.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AMA,1,308,-4.44,-6.51,40,31.1,30.95,30,173.9,168.53,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
AMA,2,353,-5.73,-10.17,29,32.83,31.48,9,104.44,91.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
AMA,3,365,-5.33,-9.15,33,33.12,32.15,24,139.46,139.29,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AMA,4,307,-4.29,-8.45,29,33.1,30.28,26,147.38,155.54,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AMA,5,293,-3.78,-7.64,57,34.37,32.4,49,156.02,158.06,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AMA,6,341,-3.98,-9.09,60,30.65,27.45,39,179.9,177.28,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AMA,7,362,-3.71,-8.17,71,33.72,29.18,30,140.8,137.27,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AMA,8,382,-5.19,-9.28,50,34.28,32.46,26,150.12,145.69,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AMA,9,375,-4.8,-5.73,29,32.45,33.83,21,125.33,126.38,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AMA,10,406,-4.73,-8.86,42,33.93,28.1,13,140.0,129.85,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AMA,11,341,-4.02,-8.64,35,31.54,26.89,20,153.35,149.65,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
AMA,12,350,-4.07,-10.4,33,34.27,25.15,30,160.9,161.47,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ANC,1,760,-3.81,-8.69,163,32.78,25.76,100,135.32,135.0,DELAY_LATE_AIRCRAFT|CANC_CARRIER|DELAY_CARRIER
ANC,2,924,-5.69,-8.22,96,29.7,24.05,41,211.41,207.12,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
