compagnia,aeroporto_partenza,numero_voli,ritardo_min_arrivo,ritardo_max_arrivo,ritardo_medio_arrivo,tasso_cancellazione,mesi_operativi
AS,JFK,7566,-82.0,796.0,-0.22,0.0301,1|2|3|4|5|6|7|8|9|10|11|12
AS,EWR,6526,-70.0,511.0,5.81,0.0291,1|2|3|4|5|6|7|8|9|10|11|12
AS,ORD,6310,-57.0,917.0,8.33,0.0146,1|2|3|4|5|6|7|8|9|10|11|12
AS,SJC,5694,-54.0,658.0,-1.49,0.0228,1|2|3|4|5|6|7|8|9|10|11|12
AS,AUS,5656,-50.0,613.0,8.32,0.0258,1|2|3|4|5|6|7|8|9|10|11|12
AS,MCO,5270,-61.0,439.0,13.28,0.0387,1|2|3|4|5|6|7|8|9|10|11|12
AS,FAI,5222,-53.0,452.0,-1.01,0.0111,1|2|3|4|5|6|7|8|9|10|11|12
AS,BOS,5166,-72.0,735.0,4.28,0.0163,1|2|3|4|5|6|7|8|9|10|11|12
AS,KTN,4824,-65.0,593.0,-2.57,0.0182,1|2|3|4|5|6|7|8|9|10|11|12
AS,DFW,4780,-52.0,540.0,13.61,0.0222,1|2|3|4|5|6|7|8|9|10|11|12
AS,GEG,4586,-37.0,294.0,1.26,0.017,1|2|3|4|5|6|7|8|9|10|11|12
AS,BUR,4472,-39.0,490.0,2.68,0.0219,1|2|3|4|5|6|7|8|9|10|11|12
AS,DEN,4456,-49.0,359.0,4.8,0.0135,1|2|3|4|5|6|7|8|9|10|11|12
AS,OGG,4200,-69.0,521.0,2.25,0.0362,1|2|3|4|5|6|7|8|9|10|11|12
AS,IAD,4186,-67.0,323.0,5.52,0.0153,1|2|3|4|5|6|7|8|9|10|11|12
AS,KOA,4094,-68.0,550.0,1.69,0.0308,1|2|3|4|5|6|7|8|9|10|11|12
AS,DCA,3632,-72.0,309.0,-2.72,0.0077,1|2|3|4|5|6|7|8|9|10|11|12
AS,PSP,3030,-65.0,319.0,0.92,0.037,1|2|3|4|5|6|7|8|9|10|11|12
AS,ATL,2870,-62.0,316.0,4.07,0.0202,1|2|3|4|5|6|7|8|9|10|11|12
AS,ONT,2828,-46.0,480.0,0.38,0.024,1|2|3|4|5|6|7|8|9|10|11|12
AS,SIT,2636,-39.0,498.0,-1.49,0.0152,1|2|3|4|5|6|7|8|9|10|11|12
AS,SLC,2468,-46.0,638.0,3.37,0.0186,1|2|3|4|5|6|7|8|9|10|11|12
AS,BNA,2426,-58.0,436.0,-1.87,0.0107,1|2|3|4|5|6|7|8|9|10|11|12
AS,SMF,2270,-38.0,348.0,3.77,0.0159,1|2|3|4|5|6|7|8|9|10|11|12
AS,LIH,2216,-82.0,486.0,5.64,0.0099,1|2|3|4|5|6|7|8|9|10|11|12
AS,TPA,2194,-59.0,852.0,16.42,0.0447,1|2|3|4|5|6|7|8|9|10|11|12
AS,PAE,2120,-49.0,414.0,-1.24,0.0302,1|2|3|4|5|6|7|8|9|10|11|12
AS,MSP,2100,-58.0,485.0,1.81,0.0143,1|2|3|4|5|6|7|8|9|10|11|12
AS,FLL,1988,-55.0,344.0,11.16,0.0755,1|2|3|4|5|6|7|8|9|10|11|12
AS,IAH,1762,-52.0,323.0,4.79,0.0238,1|2|3|4|5|6|7|8|9|10|11|12
AS,ADQ,1632,-38.0,782.0,1.35,0.0208,1|2|3|4|5|6|7|8|9|10|11|12
AS,STL,1556,-60.0,473.0,-0.75,0.0116,1|2|3|4|5|6|7|8|9|10|11|12
AS,MCI,1544,-41.0,247.0,-1.76,0.0104,1|2|3|4|5|6|7|8|9|10|11|12
AS,OAK,1452,-42.0,269.0,-2.57,0.0234,1|2|3|4|5|6|7|8|9|10|11|12
AS,BET,1452,-36.0,302.0,12.03,0.011,1|2|3|4|5|6|7|8|9|10|11|12
AS,WRG,1442,-39.0,238.0,-3.59,0.0153,1|2|3|4|5|6|7|8|9|10|11|12
AS,PSG,1440,-47.0,252.0,-2.25,0.0153,1|2|3|4|5|6|7|8|9|10|11|12
AS,CDV,1436,-37.0,244.0,-0.67,0.0195,1|2|3|4|5|6|7|8|9|10|11|12
AS,YAK,1430,-52.0,242.0,-4.55,0.0224,1|2|3|4|5|6|7|8|9|10|11|12
AS,MSY,1400,-48.0,704.0,5.64,0.0071,1|2|3|4|5|6|7|8|9|10|11|12
AS,BZN,1302,-50.0,301.0,6.32,0.0123,1|2|3|4|5|6|7|8|9|10|11|12
AS,PHL,1264,-55.0,253.0,8.51,0.0142,1|2|3|4|5|6|7|8|9|10|11|12
AS,SAT,1262,-45.0,303.0,5.71,0.0063,1|2|3|4|5|6|7|8|9|10|11|12
AS,BOI,1250,-41.0,404.0,3.81,0.0064,1|2|3|4|5|6|7|8|9|10|11|12
AS,RNO,1194,-32.0,320.0,5.38,0.0101,1|2|3|4|5|6|7|8|9|10|11|12
AS,BWI,1168,-44.0,650.0,11.02,0.0205,1|2|3|4|5|6|7|8|9|10|11|12
AS,SCC,1140,-44.0,422.0,-8.26,0.0316,1|2|3|4|5|6|7|8|9|10|11|12
AS,IND,1078,-47.0,520.0,6.21,0.0204,1|2|3|4|5|6|7|8|9|10|11|12
AS,MIA,1060,-73.0,359.0,11.47,0.0547,1|2|3|4|5|6|7|8|9|10|11|12
AS,TUS,1050,-52.0,251.0,8.12,0.0038,1|2|3|4|5|6|7|8|9|10|11|12
AS,RDU,1050,-58.0,862.0,8.92,0.0114,1|2|3|4|5|6|7|8|9|10|11|12
AS,DTW,1018,-51.0,336.0,4.75,0.0196,1|2|3|4|5|6|7|8|9|10|11|12
AS,CLE,954,-47.0,364.0,1.44,0.0168,1|2|3|4|5|6|7|8|9|10|11|12
AS,MKE,944,-40.0,194.0,-3.41,0.0085,1|2|3|4|5|6|7|8|9|10|11|12
AS,PIT,940,-82.0,223.0,-3.61,0.0255,1|2|3|4|5|6|7|8|9|10|11|12
AS,CMH,938,-59.0,175.0,-1.74,0.0192,1|2|3|4|5|6|7|8|9|10|11|12
AS,OMA,936,-40.0,523.0,2.84,0.015,1|2|3|4|5|6|7|8|9|10|11|12
AS,RDM,924,-24.0,360.0,9.37,0.026,1|2|3|4|5|6|7|8|9|10|11|12
AS,ABQ,844,-45.0,266.0,4.53,0.0095,1|2|3|4|5|6|7|8|9|10|11|12
AS,FAT,754,-35.0,289.0,3.33,0.0239,1|2|3|4|5|6|7|8|9|10|11|12
AS,PSC,746,-33.0,385.0,9.59,0.0214,1|2|3|4|5|6|7|8|9|10|11|12
AS,OTZ,730,-32.0,412.0,-1.22,0.0603,1|2|3|4|5|6|7|8|9|10|11|12
AS,OME,728,-28.0,196.0,3.37,0.0357,1|2|3|4|5|6|7|8|9|10|11|12
AS,BRW,728,-29.0,285.0,11.36,0.0522,1|2|3|4|5|6|7|8|9|10|11|12
AS,DAL,724,-41.0,201.0,-2.38,0.0249,1|2|3|4|5|6|7|8|9|10|11|12
AS,CVG,702,-49.0,239.0,3.87,0.0342,1|2|3|4|5|6|7|8|9|10|11|12
AS,CHS,694,-58.0,152.0,-1.54,0.0259,1|2|3|4|5|6|7|8|9|10|11|12
AS,OKC,694,-36.0,201.0,5.33,0.0231,1|2|3|4|5|6|7|8|9|10|11|12
AS,SBA,658,-44.0,207.0,-2.29,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
AS,STS,630,-39.0,276.0,9.78,0.0095,1|3|4|5|6|7|8|9|10|11|12
AS,EUG,596,-30.0,484.0,13.78,0.0235,1|2|3|5|6|7|8|9|10|11|12
AS,MSO,498,-35.0,268.0,5.7,0.0,4|5|6|7|8|9|10|11|12
AS,AKN,356,-37.0,88.0,-3.27,0.0056,4|5|6|7|8|9
AS,RSW,340,-63.0,225.0,3.13,0.0412,1|2|3|4|5|6|7|8|9|11|12
AS,DLG,220,-36.0,226.0,3.52,0.0273,6|7|8|9
AS,ADK,208,-70.0,217.0,-6.83,0.0769,1|2|3|4|5|6|7|8|9|10|11|12
AS,GST,180,-35.0,220.0,-0.36,0.0667,6|7|8
AS,JAC,162,-49.0,154.0,4.16,0.0617,1|2|3|6|7|8
AS,SBP,124,-24.0,253.0,7.19,0.0,10|11|12
B6,BOS,82134,-82.0,981.0,7.38,0.0135,1|2|3|4|5|6|7|8|9|10|11|12
B6,JFK,72032,-88.0,885.0,10.73,0.0186,1|2|3|4|5|6|7|8|9|10|11|12
B6,FLL,37678,-95.0,1447.0,11.56,0.0126,1|2|3|4|5|6|7|8|9|10|11|12
B6,MCO,34540,-64.0,1029.0,14.53,0.0166,1|2|3|4|5|6|7|8|9|10|11|12
B6,SJU,20078,-62.0,1440.0,15.13,0.011,1|2|3|4|5|6|7|8|9|10|11|12
B6,LGA,19060,-65.0,1196.0,10.46,0.0219,1|2|3|4|5|6|7|8|9|10|11|12
B6,LAX,18314,-68.0,841.0,1.28,0.0034,1|2|3|4|5|6|7|8|9|10|11|12
B6,PBI,17068,-56.0,1150.0,11.02,0.0157,1|2|3|4|5|6|7|8|9|10|11|12
B6,DCA,16698,-51.0,1247.0,6.81,0.015,1|2|3|4|5|6|7|8|9|10|11|12
B6,EWR,11058,-90.0,751.0,9.16,0.0203,1|2|3|4|5|6|7|8|9|10|11|12
B6,HPN,10512,-56.0,972.0,3.6,0.0145,1|2|3|4|5|6|7|8|9|10|11|12
B6,TPA,10422,-54.0,785.0,13.71,0.0269,1|2|3|4|5|6|7|8|9|10|11|12
B6,SFO,8464,-60.0,1203.0,6.14,0.0043,1|2|3|4|5|6|7|8|9|10|11|12
B6,RSW,7638,-53.0,1544.0,16.97,0.0259,1|2|3|4|5|6|7|8|9|10|11|12
B6,BUF,6896,-84.0,1140.0,5.26,0.0209,1|2|3|4|5|6|7|8|9|10|11|12
B6,BDL,6744,-68.0,980.0,7.71,0.0136,1|2|3|4|5|6|7|8|9|10|11|12
B6,RDU,6402,-47.0,1108.0,11.62,0.0159,1|2|3|4|5|6|7|8|9|10|11|12
B6,ATL,5978,-44.0,1263.0,17.67,0.0157,1|2|3|4|5|6|7|8|9|10|11|12
B6,LAS,5924,-68.0,1380.0,9.61,0.0078,1|2|3|4|5|6|7|8|9|10|11|12
B6,MIA,3794,-52.0,960.0,22.34,0.0221,1|2|3|4|5|6|7|8|9|10|11|12
B6,JAX,3670,-45.0,1266.0,15.05,0.0207,1|2|3|4|5|6|7|8|9|10|11|12
B6,CHS,3664,-44.0,1668.0,12.2,0.0164,1|2|3|4|5|6|7|8|9|10|11|12
B6,RIC,3548,-46.0,1311.0,5.54,0.0118,1|2|3|4|5|6|7|8|9|10|11|12
B6,SAN,3514,-65.0,1232.0,14.16,0.0028,1|2|3|4|5|6|7|8|9|10|11|12
B6,PVD,3178,-53.0,947.0,3.14,0.0088,1|2|3|4|5|6|7|8|9|10|11|12
B6,BQN,3158,-53.0,1031.0,11.41,0.0127,1|2|3|4|5|6|7|8|9|10|11|12
B6,SLC,3038,-53.0,1581.0,15.73,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
B6,MSY,2702,-48.0,1612.0,19.23,0.0178,1|2|3|4|5|6|7|8|9|10|11|12
B6,BNA,2702,-61.0,1031.0,9.08,0.0178,1|2|3|4|5|6|7|8|9|10|11|12
B6,SYR,2690,-45.0,1401.0,7.37,0.0223,1|2|3|4|5|6|7|8|9|10|11|12
B6,ORD,2484,-47.0,1833.0,19.33,0.0177,1|2|3|4|5|6|7|8|9|10|11|12
B6,DEN,2460,-52.0,1368.0,26.89,0.0098,1|2|3|4|5|6|7|8|9|10|11|12
B6,PIT,2388,-56.0,604.0,5.49,0.0176,1|2|3|4|5|6|7|8|9|10|11|12
B6,PHL,2158,-46.0,306.0,0.41,0.0167,1|2|3|4|5|6|7|8|9|10|11|12
B6,DTW,2068,-42.0,2512.0,11.79,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
B6,ACK,2012,-41.0,394.0,8.43,0.0388,5|6|7|8|9|10
B6,PHX,1896,-55.0,2108.0,28.94,0.0116,1|2|3|4|5|6|7|8|9|10|11|12
B6,SAV,1822,-48.0,1129.0,12.03,0.011,1|2|3|4|5|6|7|8|9|10|11|12
B6,CLE,1640,-36.0,1050.0,6.28,0.0159,1|2|3|4|5|6|7|8|9|10|11|12
B6,AUS,1572,-48.0,1434.0,24.26,0.0102,1|2|3|4|5|6|7|8|9|10|11|12
B6,ALB,1546,-48.0,1197.0,13.04,0.0129,1|2|3|4|5|6|7|8|9|10|11|12
B6,SRQ,1536,-47.0,1203.0,13.68,0.0391,1|2|3|4|5|6|7|8|9|10|11|12
B6,ROC,1510,-35.0,561.0,15.27,0.0305,1|2|3|4|5|6|7|8|9|10|11|12
B6,SEA,1496,-55.0,1009.0,13.9,0.0067,1|2|3|4|5|6|7|8|9|10|11|12
B6,ORH,1478,-52.0,1335.0,13.98,0.0189,1|2|3|4|5|6|7|8|9|10|11|12
B6,IAH,1462,-48.0,1062.0,20.86,0.0219,1|2|3|4|5|6|7|8|9|10|11|12
B6,STT,1362,-51.0,1368.0,12.43,0.0191,1|2|3|4|5|6|7|8|9|10|11|12
B6,PSE,1288,-52.0,838.0,0.96,0.0233,1|2|3|4|5|6|7|8|9|10|11|12
B6,SAT,1156,-54.0,1493.0,25.66,0.0208,1|2|3|4|5|6|7|8|9|10
B6,MKE,1068,-46.0,1516.0,11.64,0.0112,1|2|3|4|5|6|7|8|9|10
B6,CLT,1056,-43.0,993.0,9.39,0.0189,1|2|3|4|5|6|7|8|9|10
B6,MVY,1034,-43.0,1045.0,20.77,0.0561,5|6|7|8|9|10
B6,SMF,766,-42.0,1375.0,41.82,0.0131,1|2|3|4|5|6|7|8|9|10
B6,PWM,730,-50.0,990.0,11.57,0.0466,5|6|7|8|9|10|11|12
B6,DFW,720,-51.0,1227.0,34.37,0.0111,1|2|3|4|5|6|7|8|9|10|11|12
B6,MSP,648,-41.0,1056.0,30.57,0.0154,1|2|3|4|5|6|7|8|9|10
B6,ONT,600,-49.0,1005.0,5.06,0.02,1|2|3|4|5|6|7|8|9|10
B6,TLH,594,-44.0,496.0,1.24,0.0202,1|2|3|4|5|6|7|8|9|10
B6,BUR,578,-43.0,1268.0,41.29,0.0208,1|2|3|4|5|6|7|8|9|10
B6,RNO,548,-49.0,1596.0,34.29,0.0219,1|2|3|4|5|6|7|8|12
B6,ABQ,510,-41.0,1398.0,45.11,0.0196,2|3|4|5|6|7|8|9|10
B6,BWI,444,-38.0,316.0,3.6,0.0225,1|2|3|4
B6,PDX,426,-63.0,1267.0,39.26,0.0094,3|4|5|6|7|8|9|10
B6,MCI,326,-38.0,1186.0,28.61,0.0061,1|2|3|4|5|6
B6,EYW,322,-53.0,1452.0,32.24,0.0311,1|2|3|4|10|11|12
B6,SJC,320,-43.0,1184.0,27.49,0.0188,3|4|5|6|7|8|9
B6,ISP,296,-40.0,1179.0,11.84,0.0,10|11|12
B6,BZN,286,-48.0,1399.0,34.19,0.021,1|2|3|6|7|8|9|12
B6,PQI,234,-41.0,564.0,1.58,0.0085,9|10|11|12
B6,HYA,206,-25.0,1097.0,55.02,0.068,5|6|7|8|9
B6,AVL,164,-33.0,383.0,23.96,0.0122,6|7|8|9
B6,PSP,156,-55.0,1046.0,19.48,0.0128,1|2|3|4
B6,HDN,120,-44.0,1609.0,103.37,0.0167,2|3|4
B6,STX,40,-26.0,137.0,13.55,0.0,12
B6,BTV,12,-12.0,20.0,-0.67,0.0,1
DL,ATL,454210,-65.0,976.0,5.35,0.0086,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSP,138458,-77.0,1076.0,2.01,0.0083,1|2|3|4|5|6|7|8|9|10|11|12
DL,DTW,117522,-80.0,1148.0,5.09,0.0088,1|2|3|4|5|6|7|8|9|10|11|12
DL,SLC,108062,-64.0,1156.0,4.07,0.0062,1|2|3|4|5|6|7|8|9|10|11|12
DL,LAX,72530,-62.0,1070.0,3.2,0.0067,1|2|3|4|5|6|7|8|9|10|11|12
DL,SEA,63578,-78.0,1206.0,0.94,0.0056,1|2|3|4|5|6|7|8|9|10|11|12
DL,JFK,60724,-91.0,1112.0,1.93,0.0094,1|2|3|4|5|6|7|8|9|10|11|12
DL,LGA,54688,-75.0,1135.0,3.9,0.0139,1|2|3|4|5|6|7|8|9|10|11|12
DL,BOS,51226,-77.0,1117.0,2.47,0.0094,1|2|3|4|5|6|7|8|9|10|11|12
DL,MCO,43456,-71.0,1157.0,10.17,0.0149,1|2|3|4|5|6|7|8|9|10|11|12
DL,LAS,32448,-57.0,1117.0,0.56,0.0073,1|2|3|4|5|6|7|8|9|10|11|12
DL,TPA,25718,-58.0,1040.0,8.3,0.0204,1|2|3|4|5|6|7|8|9|10|11|12
DL,SFO,25718,-57.0,1101.0,4.5,0.0068,1|2|3|4|5|6|7|8|9|10|11|12
DL,DEN,24826,-63.0,1037.0,2.25,0.0086,1|2|3|4|5|6|7|8|9|10|11|12
DL,FLL,24526,-73.0,1198.0,9.93,0.0105,1|2|3|4|5|6|7|8|9|10|11|12
DL,DFW,24350,-58.0,1218.0,6.85,0.0093,1|2|3|4|5|6|7|8|9|10|11|12
DL,MIA,22768,-69.0,1254.0,13.51,0.0114,1|2|3|4|5|6|7|8|9|10|11|12
DL,RDU,22562,-67.0,1093.0,2.31,0.0088,1|2|3|4|5|6|7|8|9|10|11|12
DL,AUS,22344,-49.0,1144.0,6.84,0.0083,1|2|3|4|5|6|7|8|9|10|11|12
DL,ORD,21934,-57.0,1118.0,8.05,0.0112,1|2|3|4|5|6|7|8|9|10|11|12
DL,PHX,21114,-62.0,1075.0,0.39,0.0068,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAN,18908,-62.0,1210.0,4.41,0.0069,1|2|3|4|5|6|7|8|9|10|11|12
DL,DCA,18088,-74.0,1013.0,2.52,0.0117,1|2|3|4|5|6|7|8|9|10|11|12
DL,BNA,16766,-69.0,1170.0,-1.66,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
DL,IAH,16020,-51.0,1158.0,5.8,0.0112,1|2|3|4|5|6|7|8|9|10|11|12
DL,RSW,14470,-49.0,1171.0,6.0,0.0155,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSY,14454,-64.0,1278.0,4.01,0.0095,1|2|3|4|5|6|7|8|9|10|11|12
DL,PDX,14320,-57.0,1067.0,-2.53,0.0084,1|2|3|4|5|6|7|8|9|10|11|12
DL,CVG,14240,-61.0,830.0,1.23,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
DL,PBI,14156,-51.0,1087.0,8.16,0.0136,1|2|3|4|5|6|7|8|9|10|11|12
DL,MCI,14150,-57.0,997.0,-1.85,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
DL,EWR,13144,-54.0,1155.0,14.69,0.0111,1|2|3|4|5|6|7|8|9|10|11|12
DL,CLT,12444,-52.0,1058.0,2.13,0.0064,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAT,12312,-51.0,1137.0,3.95,0.008,1|2|3|4|5|6|7|8|9|10|11|12
DL,PHL,11884,-55.0,1097.0,1.75,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAX,11656,-55.0,1205.0,5.43,0.0113,1|2|3|4|5|6|7|8|9|10|11|12
DL,STL,11042,-49.0,1057.0,-0.6,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
DL,BWI,10536,-56.0,918.0,1.7,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
DL,SNA,9624,-55.0,1098.0,2.84,0.0052,1|2|3|4|5|6|7|8|9|10|11|12
DL,IND,8978,-51.0,1003.0,1.49,0.0065,1|2|3|4|5|6|7|8|9|10|11|12
DL,MEM,8846,-45.0,1024.0,-1.82,0.0113,1|2|3|4|5|6|7|8|9|10|11|12
DL,MKE,8674,-54.0,1159.0,0.38,0.0092,1|2|3|4|5|6|7|8|9|10|11|12
DL,BDL,8034,-60.0,992.0,-0.3,0.008,1|2|3|4|5|6|7|8|9|10|11|12
DL,CHS,7780,-54.0,1146.0,4.18,0.009,1|2|3|4|5|6|7|8|9|10|11|12
DL,HNL,7348,-78.0,1025.0,-2.84,0.0068,1|2|3|4|5|6|7|8|9|10|11|12
DL,SJU,7128,-48.0,1132.0,4.42,0.0036,1|2|3|4|5|6|7|8|9|10|11|12
DL,PIT,6802,-51.0,496.0,-1.96,0.0085,1|2|3|4|5|6|7|8|9|10|11|12
DL,CMH,6660,-50.0,1083.0,-1.7,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAV,6610,-40.0,1034.0,2.19,0.0079,1|2|3|4|5|6|7|8|9|10|11|12
DL,SMF,6452,-44.0,1100.0,-1.64,0.0074,1|2|3|4|5|6|7|8|9|10|11|12
DL,IAD,6436,-63.0,1087.0,0.93,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
DL,CLE,6364,-43.0,1068.0,-0.25,0.0088,1|2|3|4|5|6|7|8|9|10|11|12
DL,SRQ,6016,-50.0,1057.0,6.86,0.0313,1|2|3|4|5|6|7|8|9|10|11|12
DL,GEG,5994,-49.0,1157.0,2.12,0.0097,1|2|3|4|5|6|7|8|9|10|11|12
DL,BHM,5842,-35.0,728.0,1.18,0.0089,1|2|3|4|5|6|7|8|9|10|11|12
DL,GRR,5708,-55.0,1127.0,-2.75,0.0095,1|2|3|4|5|6|7|8|9|10|11|12
DL,BOI,5482,-52.0,1148.0,2.99,0.0084,1|2|3|4|5|6|7|8|9|10|11|12
DL,RIC,5322,-37.0,703.0,1.37,0.0064,1|2|3|4|5|6|7|8|9|10|11|12
DL,GSP,5236,-47.0,904.0,-4.31,0.0092,1|2|3|4|5|6|7|8|9|10|11|12
DL,VPS,5112,-55.0,717.0,2.11,0.0082,1|2|3|4|5|6|7|8|9|10|11|12
DL,PNS,5102,-39.0,943.0,-2.9,0.0074,1|2|3|4|5|6|7|8|9|10|11|12
DL,ANC,4922,-64.0,1153.0,1.74,0.0073,1|2|3|4|5|6|7|8|9|10|11|12
DL,SDF,4876,-43.0,1010.0,-2.36,0.009,1|2|3|4|5|6|7|8|9|10|11|12
DL,ORF,4874,-44.0,969.0,6.37,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,GSO,4830,-44.0,1069.0,-3.73,0.0066,1|2|3|4|5|6|7|8|9|10|11|12
DL,ECP,4694,-38.0,1094.0,2.49,0.0081,1|2|3|4|5|6|7|8|9|10|11|12
DL,AVL,4534,-50.0,959.0,3.49,0.0251,1|2|3|4|5|6|7|8|9|10|11|12
DL,SJC,4450,-58.0,1054.0,-4.65,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
DL,BUF,4252,-48.0,872.0,2.43,0.0118,1|2|3|4|5|6|7|8|9|10|11|12
DL,DAL,4150,-38.0,998.0,6.77,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
DL,MYR,4076,-43.0,1077.0,-3.98,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,LIT,4060,-45.0,1150.0,-3.27,0.0064,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAN,3994,-35.0,691.0,-2.4,0.006,1|2|3|4|5|6|7|8|9|10|11|12
DL,HSV,3912,-45.0,688.0,-4.27,0.0107,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSN,3844,-48.0,1027.0,-2.47,0.0104,1|2|3|4|5|6|7|8|9|10|11|12
DL,OMA,3796,-43.0,1206.0,-1.24,0.01,1|2|3|4|5|6|7|8|9|10|11|12
DL,LEX,3690,-51.0,1177.0,-5.75,0.0114,1|2|3|4|5|6|7|8|9|10|11|12
DL,ONT,3674,-46.0,1082.0,-5.88,0.0093,1|2|3|4|5|6|7|8|9|10|11|12
DL,BZN,3596,-46.0,997.0,1.97,0.005,1|2|3|4|5|6|7|8|9|10|11|12
DL,OKC,3444,-42.0,1032.0,-5.64,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
DL,HOU,3194,-38.0,1102.0,8.78,0.01,1|2|3|4|5|6|7|8|9|10|11|12
DL,GNV,3140,-40.0,1023.0,-1.69,0.0127,1|2|3|4|5|6|7|8|9|10|11|12
DL,ABQ,3088,-47.0,714.0,-5.6,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
DL,MDW,3080,-41.0,1179.0,1.2,0.0078,1|2|3|4|5|6|7|8|9|10|11|12
DL,CAE,3038,-39.0,844.0,-4.01,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
DL,DAB,2892,-33.0,1071.0,2.14,0.0131,1|2|3|4|5|6|7|8|9|10|11|12
DL,TYS,2834,-47.0,1033.0,-6.78,0.0092,1|2|3|4|5|6|7|8|9|10|11|12
DL,TUL,2824,-44.0,566.0,-3.23,0.0085,1|2|3|4|5|6|7|8|9|10|11|12
DL,TLH,2814,-41.0,1200.0,-4.79,0.01,1|2|3|4|5|6|7|8|9|10|11|12
DL,MLB,2780,-40.0,402.0,-2.35,0.0101,1|2|3|4|5|6|7|8|9|10|11|12
DL,PVD,2726,-46.0,1067.0,4.28,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,ALB,2694,-58.0,1128.0,3.77,0.0141,1|2|3|4|5|6|7|8|9|10|11|12
DL,EYW,2634,-42.0,1149.0,9.8,0.022,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAC,2598,-61.0,1161.0,7.78,0.0085,1|2|3|4|5|6|7|8|9|10|11|12
DL,CHA,2466,-36.0,1049.0,0.01,0.0081,1|2|3|4|5|6|7|8|9|10|11|12
DL,SYR,2446,-57.0,647.0,-3.01,0.0082,1|2|3|4|5|6|7|8|9|10|11|12
DL,GPT,2368,-42.0,989.0,1.85,0.0127,1|2|3|4|5|6|7|8|9|10|11|12
DL,DSM,2360,-45.0,1197.0,1.5,0.0102,1|2|3|4|5|6|7|8|9|10|11|12
DL,DAY,2338,-46.0,1025.0,-8.49,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,TUS,2280,-55.0,1133.0,-2.43,0.007,1|2|3|4|5|6|7|8|9|10|11|12
DL,ROC,2144,-60.0,980.0,3.26,0.0093,1|2|3|4|5|6|7|8|9|10|11|12
DL,RNO,2042,-45.0,843.0,2.92,0.0098,1|2|3|4|5|6|7|8|9|10|11|12
DL,OGG,2040,-74.0,1155.0,-3.75,0.0118,1|2|3|4|5|6|7|8|9|10|11|12
DL,HPN,1952,-47.0,1023.0,2.33,0.0092,1|2|3|4|5|6|7|8|9|10|11|12
DL,BTR,1818,-44.0,706.0,0.74,0.0121,1|2|3|4|5|6|7|8|9|10|11|12
DL,ICT,1766,-42.0,1088.0,0.55,0.0113,1|2|3|4|5|6|7|8|9|10|11|12
DL,STT,1744,-60.0,1181.0,11.29,0.0069,1|2|3|4|5|6|7|8|9|10|11|12
DL,FCA,1590,-47.0,537.0,3.69,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
DL,BIL,1570,-37.0,1039.0,2.27,0.0127,1|2|3|4|5|6|7|8|9|10|11|12
DL,ILM,1562,-40.0,630.0,4.02,0.0141,1|2|3|4|5|6|7|8|9|10|11|12
DL,MDT,1536,-39.0,414.0,-2.89,0.0078,1|3|4|5|6|7|8|9|10|11|12
DL,PWM,1496,-59.0,876.0,3.93,0.012,1|2|3|4|5|6|7|8|9|10|11|12
DL,LIH,1464,-68.0,1151.0,-10.9,0.015,1|2|3|4|5|6|7|8|9|10|11|12
DL,KOA,1462,-68.0,930.0,-4.55,0.0205,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSO,1462,-40.0,521.0,3.87,0.0109,1|2|3|4|5|6|7|8|9|10|11|12
DL,ELP,1424,-37.0,1139.0,1.14,0.0056,1|2|3|4|5|6|7|8|9|10|11|12
DL,FAR,1422,-41.0,814.0,-3.72,0.0056,1|2|3|4|5|6|7|8|9|10|11|12
DL,FSD,1330,-33.0,762.0,14.21,0.0135,1|2|3|4|5|6|7|8|9|10|11|12
