compagnia,aeroporto_partenza,numero_voli,ritardo_min_arrivo,ritardo_max_arrivo,ritardo_medio_arrivo,tasso_cancellazione,mesi_operativi
AS,BUR,1117,-36.0,264.0,3.86,0.0251,1|2|3|4|5|6|7|8|9|10|11|12
AS,GEG,1116,-37.0,292.0,1.27,0.0152,1|2|3|4|5|6|7|8|9|10|11|12
AS,DEN,1115,-39.0,306.0,5.77,0.0117,1|2|3|4|5|6|7|8|9|10|11|12
AS,KOA,1067,-62.0,550.0,1.0,0.0337,1|2|3|4|5|6|7|8|9|10|11|12
AS,OGG,1050,-69.0,383.0,1.61,0.0352,1|2|3|4|5|6|7|8|9|10|11|12
AS,IAD,1044,-67.0,323.0,6.97,0.0211,1|2|3|4|5|6|7|8|9|10|11|12
AS,DCA,893,-60.0,309.0,-1.81,0.0067,1|2|3|4|5|6|7|8|9|10|11|12
AS,PSP,769,-47.0,175.0,-0.31,0.0338,1|2|3|4|5|6|7|8|9|10|11|12
AS,ATL,754,-62.0,316.0,4.94,0.0199,1|2|3|4|5|6|7|8|9|10|11|12
AS,ONT,698,-38.0,480.0,0.39,0.0186,1|2|3|4|5|6|7|8|9|10|11|12
AS,SIT,671,-39.0,498.0,-2.15,0.0179,1|2|3|4|5|6|7|8|9|10|11|12
AS,SLC,635,-45.0,638.0,4.75,0.0126,1|2|3|4|5|6|7|8|9|10|11|12
AS,BNA,632,-57.0,359.0,-2.21,0.0127,1|2|3|4|5|6|7|8|9|10|11|12
AS,SMF,550,-36.0,348.0,2.7,0.0182,1|2|3|4|5|6|7|8|9|10|11|12
AS,MSP,542,-51.0,485.0,3.5,0.0185,1|2|3|4|5|6|7|8|9|10|11|12
AS,LIH,540,-81.0,318.0,3.34,0.0167,1|2|3|4|5|6|7|8|9|10|11|12
AS,TPA,536,-54.0,852.0,18.27,0.0466,1|2|3|4|5|6|7|8|9|10|11|12
AS,PAE,532,-44.0,266.0,-1.92,0.0282,1|2|3|4|5|6|7|8|9|10|11|12
AS,FLL,500,-55.0,344.0,11.37,0.066,1|2|3|4|5|6|7|8|9|10|11|12
AS,IAH,439,-52.0,318.0,5.6,0.0251,1|2|3|4|5|6|7|8|9|10|11|12
AS,ADQ,384,-38.0,402.0,-1.76,0.013,1|2|3|4|5|6|7|8|9|10|11|12
AS,STL,380,-51.0,473.0,-2.26,0.0158,1|2|3|4|5|6|7|8|9|10|11|12
AS,MCI,380,-41.0,247.0,-0.86,0.0132,1|2|3|4|5|6|7|8|9|10|11|12
AS,YAK,378,-44.0,231.0,-5.06,0.0159,1|2|3|4|5|6|7|8|9|10|11|12
AS,BET,368,-27.0,212.0,11.65,0.0163,1|2|3|4|5|6|7|8|9|10|11|12
AS,OAK,368,-42.0,247.0,-1.32,0.0272,1|2|3|4|5|6|7|8|9|10|11|12
AS,WRG,363,-39.0,228.0,-3.34,0.022,1|2|3|4|5|6|7|8|9|10|11|12
AS,MSY,359,-48.0,232.0,1.96,0.0084,1|2|3|4|5|6|7|8|9|10|11|12
AS,CDV,357,-37.0,168.0,-3.0,0.0252,1|2|3|4|5|6|7|8|9|10|11|12
AS,PSG,347,-47.0,252.0,-3.34,0.0144,1|2|3|4|5|6|7|8|9|10|11|12
AS,SAT,343,-41.0,303.0,5.46,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
AS,PHL,324,-55.0,228.0,8.37,0.0123,1|2|3|4|5|6|7|8|9|10|11|12
AS,BOI,324,-41.0,263.0,4.28,0.0062,1|2|3|4|5|6|7|8|9|10|11|12
AS,BZN,320,-41.0,263.0,6.75,0.0094,1|2|3|4|5|6|7|8|9|10|11|12
AS,SCC,299,-43.0,422.0,-5.45,0.0368,1|2|3|4|5|6|7|8|9|10|11|12
AS,BWI,297,-44.0,223.0,9.13,0.0202,1|2|3|4|5|6|7|8|9|10|11|12
AS,RNO,290,-32.0,215.0,5.36,0.0069,1|2|3|4|5|6|7|8|9|10|11|12
AS,RDU,284,-50.0,862.0,12.22,0.0106,1|2|3|4|5|6|7|8|9|10|11|12
AS,CLE,258,-46.0,364.0,2.75,0.0194,1|2|3|4|5|6|7|8|9|10|11|12
AS,DTW,254,-51.0,286.0,3.98,0.0276,1|2|3|4|5|6|7|8|9|10|11|12
AS,TUS,251,-52.0,173.0,7.77,0.004,1|2|3|4|5|6|7|8|9|10|11|12
AS,MIA,249,-73.0,305.0,10.92,0.0683,1|2|3|4|5|6|7|8|9|10|11|12
AS,IND,244,-42.0,520.0,5.78,0.0205,1|2|3|4|5|6|7|8|9|10|11|12
AS,PIT,237,-54.0,176.0,-5.82,0.0338,1|2|3|4|5|6|7|8|9|10|11|12
AS,MKE,237,-40.0,123.0,-3.28,0.0084,1|2|3|4|5|6|7|8|9|10|11|12
AS,CMH,237,-59.0,175.0,-0.11,0.0211,1|2|3|4|5|6|7|8|9|10|11|12
AS,OMA,233,-40.0,202.0,0.98,0.0086,1|2|3|4|5|6|7|8|9|10|11|12
AS,RDM,223,-24.0,204.0,8.88,0.0269,1|2|3|4|5|6|7|8|9|10|11|12
AS,ABQ,200,-45.0,266.0,1.88,0.005,1|2|3|4|5|6|7|8|9|10|11|12
AS,PSC,195,-33.0,385.0,11.54,0.0256,1|2|3|4|5|6|7|8|9|10|11|12
AS,BRW,186,-29.0,273.0,9.36,0.0699,1|2|3|4|5|6|7|8|9|10|11|12
AS,FAT,186,-35.0,267.0,1.64,0.0215,1|2|3|4|5|6|7|8|9|10|11|12
AS,OME,182,-28.0,196.0,2.6,0.0275,1|2|3|4|5|6|7|8|9|10|11|12
AS,DAL,180,-39.0,201.0,-2.54,0.0056,1|2|3|4|5|6|7|8|9|10|11|12
AS,OTZ,177,-30.0,311.0,-2.1,0.0678,1|2|3|4|5|6|7|8|9|10|11|12
AS,OKC,177,-36.0,201.0,3.2,0.0056,1|2|3|4|5|6|7|8|9|10|11|12
AS,CVG,175,-46.0,239.0,3.95,0.0343,1|2|3|4|5|6|7|8|9|10|11|12
AS,CHS,169,-58.0,152.0,-2.06,0.0473,1|2|3|4|5|6|7|8|9|10|11|12
AS,SBA,160,-44.0,129.0,-2.93,0.0125,1|2|3|4|5|6|7|8|9|10|11|12
AS,EUG,158,-28.0,164.0,7.37,0.0316,1|2|3|5|6|7|8|9|10|11|12
AS,STS,154,-39.0,163.0,11.52,0.0065,1|3|4|5|6|7|8|9|10|11|12
AS,MSO,131,-31.0,176.0,6.42,0.0,4|5|6|7|8|9|10|11|12
AS,AKN,98,-35.0,88.0,-3.76,0.0102,4|5|6|7|8|9
AS,RSW,70,-63.0,204.0,2.35,0.0286,1|2|3|4|5|6|7|8|9|11|12
AS,DLG,51,-36.0,164.0,0.06,0.0392,6|7|8|9
AS,ADK,50,-70.0,217.0,-6.54,0.04,1|2|3|4|5|6|7|8|9|10|11|12
AS,GST,40,-34.0,137.0,-4.84,0.075,6|7|8
AS,JAC,40,-39.0,141.0,2.34,0.05,1|2|3|6|7|8
AS,SBP,25,-24.0,253.0,6.36,0.0,10|11|12
B6,BOS,20529,-72.0,981.0,7.61,0.0143,1|2|3|4|5|6|7|8|9|10|11|12
B6,JFK,18117,-88.0,885.0,11.08,0.0178,1|2|3|4|5|6|7|8|9|10|11|12
B6,FLL,9314,-95.0,816.0,11.39,0.0117,1|2|3|4|5|6|7|8|9|10|11|12
B6,MCO,8688,-64.0,837.0,14.68,0.0162,1|2|3|4|5|6|7|8|9|10|11|12
B6,SJU,5109,-62.0,1018.0,14.34,0.0114,1|2|3|4|5|6|7|8|9|10|11|12
B6,LGA,4831,-62.0,931.0,10.95,0.0224,1|2|3|4|5|6|7|8|9|10|11|12
B6,LAX,4591,-63.0,841.0,2.24,0.0039,1|2|3|4|5|6|7|8|9|10|11|12
B6,DCA,4177,-51.0,1247.0,6.6,0.0148,1|2|3|4|5|6|7|8|9|10|11|12
B6,PBI,4146,-52.0,1150.0,10.49,0.0171,1|2|3|4|5|6|7|8|9|10|11|12
B6,EWR,2777,-76.0,751.0,10.62,0.0205,1|2|3|4|5|6|7|8|9|10|11|12
B6,HPN,2646,-56.0,972.0,4.64,0.0174,1|2|3|4|5|6|7|8|9|10|11|12
B6,TPA,2606,-47.0,785.0,14.4,0.0322,1|2|3|4|5|6|7|8|9|10|11|12
B6,SFO,2130,-60.0,1203.0,6.66,0.0047,1|2|3|4|5|6|7|8|9|10|11|12
B6,RSW,1892,-53.0,1156.0,15.13,0.0254,1|2|3|4|5|6|7|8|9|10|11|12
B6,BUF,1733,-57.0,1140.0,5.25,0.0219,1|2|3|4|5|6|7|8|9|10|11|12
B6,BDL,1680,-68.0,634.0,6.63,0.0173,1|2|3|4|5|6|7|8|9|10|11|12
B6,RDU,1640,-40.0,1108.0,11.7,0.0165,1|2|3|4|5|6|7|8|9|10|11|12
B6,ATL,1512,-44.0,1263.0,17.73,0.0146,1|2|3|4|5|6|7|8|9|10|11|12
B6,LAS,1470,-68.0,1380.0,8.79,0.0082,1|2|3|4|5|6|7|8|9|10|11|12
B6,MIA,967,-50.0,960.0,20.25,0.0269,1|2|3|4|5|6|7|8|9|10|11|12
B6,JAX,934,-45.0,630.0,12.61,0.0236,1|2|3|4|5|6|7|8|9|10|11|12
B6,RIC,921,-46.0,1311.0,7.59,0.0109,1|2|3|4|5|6|7|8|9|10|11|12
B6,CHS,905,-42.0,1119.0,11.65,0.0188,1|2|3|4|5|6|7|8|9|10|11|12
B6,SAN,864,-50.0,1232.0,13.19,0.0046,1|2|3|4|5|6|7|8|9|10|11|12
B6,PVD,818,-53.0,525.0,1.61,0.0098,1|2|3|4|5|6|7|8|9|10|11|12
B6,SLC,798,-53.0,1581.0,18.2,0.005,1|2|3|4|5|6|7|8|9|10|11|12
B6,BQN,743,-43.0,804.0,12.25,0.0188,1|2|3|4|5|6|7|8|9|10|11|12
B6,BNA,681,-48.0,1031.0,8.96,0.022,1|2|3|4|5|6|7|8|9|10|11|12
B6,MSY,667,-48.0,1282.0,19.33,0.021,1|2|3|4|5|6|7|8|9|10|11|12
B6,SYR,659,-44.0,1401.0,9.88,0.0167,1|2|3|4|5|6|7|8|9|10|11|12
B6,DEN,644,-47.0,1368.0,26.28,0.0093,1|2|3|4|5|6|7|8|9|10|11|12
B6,ORD,632,-47.0,1833.0,20.92,0.019,1|2|3|4|5|6|7|8|9|10|11|12
B6,PIT,606,-50.0,350.0,6.11,0.0149,1|2|3|4|5|6|7|8|9|10|11|12
B6,PHL,568,-46.0,306.0,2.56,0.0141,1|2|3|4|5|6|7|8|9|10|11|12
B6,DTW,511,-38.0,439.0,6.17,0.0098,1|2|3|4|5|6|7|8|9|10|11|12
B6,ACK,492,-41.0,394.0,6.27,0.0285,5|6|7|8|9|10
B6,PHX,476,-49.0,2108.0,30.82,0.0168,1|2|3|4|5|6|7|8|9|10|11|12
B6,SAV,472,-48.0,395.0,11.16,0.0148,1|2|3|4|5|6|7|8|9|10|11|12
B6,CLE,422,-36.0,1050.0,8.78,0.0166,1|2|3|4|5|6|7|8|9|10|11|12
B6,ALB,397,-46.0,427.0,10.31,0.0101,1|2|3|4|5|6|7|8|9|10|11|12
B6,AUS,390,-44.0,1434.0,26.24,0.0051,1|2|3|4|5|6|7|8|9|10|11|12
B6,ROC,389,-35.0,421.0,12.52,0.0257,1|2|3|4|5|6|7|8|9|10|11|12
B6,SRQ,387,-47.0,1203.0,18.33,0.0465,1|2|3|4|5|6|7|8|9|10|11|12
B6,ORH,366,-49.0,1335.0,16.7,0.0137,1|2|3|4|5|6|7|8|9|10|11|12
B6,SEA,356,-46.0,261.0,13.32,0.0056,1|2|3|4|5|6|7|8|9|10|11|12
B6,IAH,350,-48.0,1062.0,20.97,0.02,1|2|3|4|5|6|7|8|9|10|11|12
B6,PSE,345,-44.0,838.0,3.1,0.0319,1|2|3|4|5|6|7|8|9|10|11|12
B6,STT,329,-51.0,1368.0,15.77,0.0182,1|2|3|4|5|6|7|8|9|10|11|12
B6,SAT,309,-47.0,1319.0,22.18,0.0129,1|2|3|4|5|6|7|8|9|10
B6,MKE,262,-46.0,297.0,3.01,0.0,1|2|3|4|5|6|7|8|9|10
B6,CLT,254,-42.0,993.0,8.47,0.0118,1|2|3|4|5|6|7|8|9|10
B6,MVY,249,-43.0,380.0,17.4,0.0562,5|6|7|8|9|10
B6,SMF,201,-42.0,1350.0,38.05,0.005,1|2|3|4|5|6|7|8|9|10
B6,PWM,178,-44.0,990.0,15.77,0.0449,5|6|7|8|9|10|11|12
B6,DFW,172,-38.0,1080.0,28.55,0.0116,1|2|3|4|5|6|7|8|9|10|11|12
B6,ONT,159,-49.0,156.0,1.76,0.0189,1|2|3|4|5|6|7|8|9|10
B6,MSP,156,-41.0,987.0,41.13,0.0192,1|2|3|4|5|6|7|8|9|10
B6,TLH,140,-44.0,496.0,2.1,0.0143,1|2|3|4|5|6|7|8|9|10
B6,RNO,136,-44.0,1596.0,43.75,0.0147,1|2|3|4|5|6|7|8|12
B6,BUR,131,-34.0,342.0,28.98,0.0153,1|2|3|4|5|6|7|8|9|10
B6,ABQ,125,-35.0,1398.0,49.38,0.032,2|3|4|5|6|7|8|9|10
B6,PDX,108,-47.0,1267.0,64.64,0.0093,3|4|5|6|7|8|9|10
B6,BWI,99,-38.0,316.0,10.39,0.0202,1|2|3|4
B6,EYW,87,-53.0,1452.0,30.73,0.023,1|2|3|4|10|11|12
B6,MCI,83,-38.0,259.0,21.23,0.0,1|2|3|4|5|6
B6,SJC,78,-43.0,1184.0,31.75,0.0385,3|4|5|6|7|8|9
B6,ISP,76,-40.0,323.0,5.12,0.0,10|11|12
B6,BZN,75,-48.0,312.0,23.47,0.0267,1|2|3|6|7|8|9|12
B6,PQI,64,-35.0,564.0,4.66,0.0,9|10|11|12
B6,HYA,51,-20.0,1097.0,80.1,0.0588,5|6|7|8|9
B6,AVL,47,-33.0,383.0,35.57,0.0213,6|7|8|9
B6,PSP,47,-42.0,233.0,14.11,0.0,1|2|3|4
B6,HDN,28,-44.0,1279.0,110.68,0.0,2|3
B6,STX,9,-26.0,20.0,-2.22,0.0,12
B6,BTV,1,-5.0,-5.0,-5.0,0.0,1
DL,ATL,113395,-61.0,902.0,5.38,0.0083,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSP,34754,-77.0,1076.0,2.11,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
DL,DTW,29591,-75.0,1148.0,5.08,0.0084,1|2|3|4|5|6|7|8|9|10|11|12
DL,SLC,26980,-64.0,1135.0,4.08,0.006,1|2|3|4|5|6|7|8|9|10|11|12
DL,LAX,18167,-61.0,1070.0,3.29,0.0067,1|2|3|4|5|6|7|8|9|10|11|12
DL,SEA,15977,-78.0,913.0,1.3,0.0054,1|2|3|4|5|6|7|8|9|10|11|12
DL,JFK,15296,-90.0,1112.0,1.8,0.0089,1|2|3|4|5|6|7|8|9|10|11|12
DL,LGA,13635,-73.0,958.0,3.42,0.0136,1|2|3|4|5|6|7|8|9|10|11|12
DL,BOS,12672,-77.0,1117.0,2.8,0.0095,1|2|3|4|5|6|7|8|9|10|11|12
DL,MCO,10896,-66.0,1157.0,10.58,0.0144,1|2|3|4|5|6|7|8|9|10|11|12
DL,LAS,8102,-57.0,1100.0,0.9,0.0068,1|2|3|4|5|6|7|8|9|10|11|12
DL,SFO,6453,-56.0,1101.0,4.68,0.0065,1|2|3|4|5|6|7|8|9|10|11|12
DL,TPA,6347,-56.0,992.0,8.78,0.0211,1|2|3|4|5|6|7|8|9|10|11|12
DL,DEN,6190,-63.0,993.0,2.33,0.0078,1|2|3|4|5|6|7|8|9|10|11|12
DL,FLL,6080,-73.0,1188.0,10.02,0.01,1|2|3|4|5|6|7|8|9|10|11|12
DL,DFW,6068,-58.0,1218.0,6.09,0.0074,1|2|3|4|5|6|7|8|9|10|11|12
DL,MIA,5777,-69.0,1254.0,13.6,0.0107,1|2|3|4|5|6|7|8|9|10|11|12
DL,RDU,5633,-63.0,1093.0,1.0,0.0092,1|2|3|4|5|6|7|8|9|10|11|12
DL,AUS,5610,-48.0,1144.0,6.39,0.0082,1|2|3|4|5|6|7|8|9|10|11|12
DL,ORD,5498,-57.0,1118.0,8.8,0.0115,1|2|3|4|5|6|7|8|9|10|11|12
DL,PHX,5236,-53.0,1075.0,1.52,0.0074,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAN,4685,-56.0,1210.0,4.61,0.0058,1|2|3|4|5|6|7|8|9|10|11|12
DL,DCA,4547,-64.0,1013.0,3.34,0.0117,1|2|3|4|5|6|7|8|9|10|11|12
DL,BNA,4219,-65.0,1170.0,-1.21,0.0078,1|2|3|4|5|6|7|8|9|10|11|12
DL,IAH,3992,-50.0,1119.0,5.98,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,RSW,3622,-47.0,1171.0,6.34,0.0179,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSY,3620,-64.0,982.0,3.41,0.0099,1|2|3|4|5|6|7|8|9|10|11|12
DL,MCI,3557,-57.0,919.0,-1.48,0.0067,1|2|3|4|5|6|7|8|9|10|11|12
DL,PBI,3553,-51.0,963.0,7.81,0.0121,1|2|3|4|5|6|7|8|9|10|11|12
DL,CVG,3531,-61.0,830.0,0.55,0.0127,1|2|3|4|5|6|7|8|9|10|11|12
DL,PDX,3526,-50.0,666.0,-2.64,0.0094,1|2|3|4|5|6|7|8|9|10|11|12
DL,EWR,3332,-54.0,1155.0,16.25,0.0102,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAT,3170,-51.0,1087.0,4.25,0.0073,1|2|3|4|5|6|7|8|9|10|11|12
DL,CLT,3062,-52.0,935.0,2.55,0.0062,1|2|3|4|5|6|7|8|9|10|11|12
DL,PHL,2972,-55.0,1097.0,1.55,0.0098,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAX,2883,-55.0,1205.0,5.25,0.0111,1|2|3|4|5|6|7|8|9|10|11|12
DL,STL,2749,-49.0,1052.0,-1.34,0.0065,1|2|3|4|5|6|7|8|9|10|11|12
DL,BWI,2633,-56.0,918.0,2.05,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
DL,SNA,2293,-55.0,1073.0,2.4,0.0052,1|2|3|4|5|6|7|8|9|10|11|12
DL,MEM,2220,-43.0,953.0,-0.96,0.0081,1|2|3|4|5|6|7|8|9|10|11|12
DL,IND,2219,-51.0,961.0,0.04,0.0068,1|2|3|4|5|6|7|8|9|10|11|12
DL,MKE,2196,-54.0,1159.0,2.57,0.0077,1|2|3|4|5|6|7|8|9|10|11|12
DL,BDL,1988,-60.0,592.0,0.25,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
DL,CHS,1919,-52.0,1146.0,2.8,0.0089,1|2|3|4|5|6|7|8|9|10|11|12
DL,HNL,1827,-78.0,913.0,-3.18,0.0049,1|2|3|4|5|6|7|8|9|10|11|12
DL,SJU,1775,-46.0,711.0,3.33,0.0039,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAV,1679,-40.0,602.0,1.64,0.0066,1|2|3|4|5|6|7|8|9|10|11|12
DL,CLE,1645,-42.0,1068.0,0.28,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,IAD,1636,-57.0,1087.0,1.88,0.0061,1|2|3|4|5|6|7|8|9|10|11|12
DL,CMH,1628,-50.0,927.0,-2.73,0.0111,1|2|3|4|5|6|7|8|9|10|11|12
DL,PIT,1625,-51.0,493.0,-1.83,0.0074,1|2|3|4|5|6|7|8|9|10|11|12
DL,SMF,1611,-44.0,927.0,-1.19,0.0062,1|2|3|4|5|6|7|8|9|10|11|12
DL,GEG,1497,-49.0,1157.0,3.86,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
DL,BHM,1480,-35.0,575.0,0.59,0.0074,1|2|3|4|5|6|7|8|9|10|11|12
DL,SRQ,1480,-44.0,1057.0,7.46,0.0365,1|2|3|4|5|6|7|8|9|10|11|12
DL,GRR,1457,-55.0,983.0,-4.33,0.0062,1|2|3|4|5|6|7|8|9|10|11|12
DL,BOI,1362,-45.0,637.0,3.0,0.0081,1|2|3|4|5|6|7|8|9|10|11|12
DL,GSP,1360,-40.0,904.0,-4.3,0.0074,1|2|3|4|5|6|7|8|9|10|11|12
DL,RIC,1343,-37.0,571.0,0.96,0.0074,1|2|3|4|5|6|7|8|9|10|11|12
DL,SDF,1275,-43.0,1007.0,-2.47,0.0094,1|2|3|4|5|6|7|8|9|10|11|12
DL,PNS,1244,-39.0,888.0,-1.6,0.0048,1|2|3|4|5|6|7|8|9|10|11|12
DL,VPS,1231,-44.0,717.0,2.19,0.0065,1|2|3|4|5|6|7|8|9|10|11|12
DL,ANC,1230,-64.0,1038.0,1.11,0.0106,1|2|3|4|5|6|7|8|9|10|11|12
DL,ORF,1183,-41.0,969.0,6.45,0.0127,1|2|3|4|5|6|7|8|9|10|11|12
DL,ECP,1170,-38.0,547.0,0.56,0.0068,1|2|3|4|5|6|7|8|9|10|11|12
DL,GSO,1168,-43.0,1069.0,-2.78,0.0068,1|2|3|4|5|6|7|8|9|10|11|12
DL,AVL,1097,-50.0,959.0,5.46,0.021,1|2|3|4|5|6|7|8|9|10|11|12
DL,SJC,1092,-57.0,1054.0,-3.04,0.0101,1|2|3|4|5|6|7|8|9|10|11|12
DL,DAL,1059,-37.0,998.0,8.42,0.0085,1|2|3|4|5|6|7|8|9|10|11|12
DL,BUF,1056,-44.0,872.0,3.67,0.017,1|2|3|4|5|6|7|8|9|10|11|12
DL,MYR,1027,-37.0,1056.0,-3.99,0.0107,1|2|3|4|5|6|7|8|9|10|11|12
DL,OMA,985,-43.0,1206.0,-2.49,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAN,973,-35.0,691.0,-2.34,0.0041,1|2|3|4|5|6|7|8|9|10|11|12
DL,LIT,972,-45.0,376.0,-4.24,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSN,970,-43.0,545.0,-4.64,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,HSV,918,-42.0,654.0,-3.0,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
DL,ONT,914,-46.0,322.0,-9.02,0.0098,1|2|3|4|5|6|7|8|9|10|11|12
DL,BZN,895,-38.0,828.0,1.23,0.0045,1|2|3|4|5|6|7|8|9|10|11|12
DL,LEX,866,-45.0,1177.0,-6.94,0.0127,1|2|3|4|5|6|7|8|9|10|11|12
DL,OKC,850,-42.0,1032.0,-4.45,0.0094,1|2|3|4|5|6|7|8|9|10|11|12
DL,HOU,822,-34.0,1084.0,10.69,0.0134,1|2|3|4|5|6|7|8|9|10|11|12
DL,ABQ,793,-43.0,714.0,-4.16,0.0088,1|2|3|4|5|6|7|8|9|10|11|12
DL,MDW,790,-41.0,1050.0,2.97,0.0089,1|2|3|4|5|6|7|8|9|10|11|12
DL,CAE,781,-39.0,844.0,-4.99,0.0077,1|2|3|4|5|6|7|8|9|10|11|12
DL,GNV,768,-39.0,1023.0,-1.06,0.0117,1|2|3|4|5|6|7|8|9|10|11|12
DL,DAB,767,-33.0,1071.0,2.67,0.0143,1|2|3|4|5|6|7|8|9|10|11|12
DL,TYS,750,-44.0,488.0,-7.05,0.0107,1|2|3|4|5|6|7|8|9|10|11|12
DL,TUL,719,-38.0,566.0,-3.67,0.0097,1|2|3|4|5|6|7|8|9|10|11|12
DL,ALB,705,-58.0,1128.0,2.66,0.0113,1|2|3|4|5|6|7|8|9|10|11|12
DL,MLB,693,-38.0,402.0,-3.17,0.0144,1|2|3|4|5|6|7|8|9|10|11|12
DL,TLH,686,-36.0,1200.0,-4.15,0.0131,1|2|3|4|5|6|7|8|9|10|11|12
DL,PVD,675,-46.0,915.0,0.97,0.0133,1|2|3|4|5|6|7|8|9|10|11|12
DL,EYW,668,-40.0,1112.0,9.86,0.021,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAC,640,-52.0,962.0,8.91,0.0063,1|2|3|4|5|6|7|8|9|10|11|12
DL,SYR,631,-56.0,647.0,-5.97,0.0095,1|2|3|4|5|6|7|8|9|10|11|12
DL,CHA,612,-36.0,1049.0,1.44,0.0065,1|2|3|4|5|6|7|8|9|10|11|12
DL,GPT,594,-42.0,989.0,4.66,0.0152,1|2|3|4|5|6|7|8|9|10|11|12
DL,DSM,592,-43.0,987.0,2.81,0.0118,1|2|3|4|5|6|7|8|9|10|11|12
DL,DAY,586,-44.0,1025.0,-9.38,0.0137,1|2|3|4|5|6|7|8|9|10|11|12
DL,TUS,583,-55.0,929.0,-3.76,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,ROC,539,-46.0,766.0,1.55,0.0074,1|2|3|4|5|6|7|8|9|10|11|12
DL,RNO,517,-43.0,672.0,-0.65,0.0116,1|2|3|4|5|6|7|8|9|10|11|12
DL,OGG,511,-74.0,1155.0,-1.32,0.0137,1|2|3|4|5|6|7|8|9|10|11|12
DL,HPN,489,-46.0,1023.0,-1.18,0.0123,1|2|3|4|5|6|7|8|9|10|11|12
DL,BTR,452,-44.0,432.0,-2.32,0.0199,1|3|4|5|6|7|8|9|10|11|12
DL,ICT,451,-42.0,1088.0,0.55,0.0067,1|2|3|4|5|6|7|8|9|10|11|12
DL,STT,413,-60.0,1181.0,7.88,0.0048,1|2|3|4|5|6|7|8|9|10|11|12
DL,MDT,411,-39.0,414.0,-3.06,0.0122,1|3|4|5|6|7|8|9|10|11|12
DL,FCA,393,-47.0,467.0,-0.33,0.0051,1|2|3|4|5|6|7|8|9|10|11|12
DL,BIL,383,-37.0,861.0,3.38,0.0052,1|2|3|4|5|6|7|8|9|10|11|12
DL,KOA,373,-68.0,930.0,-3.21,0.0241,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSO,370,-36.0,521.0,7.34,0.0162,1|2|3|4|5|6|7|8|9|10|11|12
DL,ELP,363,-35.0,1139.0,2.83,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,PWM,357,-59.0,696.0,1.9,0.0168,1|2|3|4|5|6|7|8|9|10|11|12
DL,LIH,352,-65.0,650.0,-12.88,0.0085,1|2|3|4|5|6|7|8|9|10|11|12
DL,FAR,351,-41.0,328.0,-2.77,0.0057,1|2|3|4|5|6|7|8|9|10|11|12
DL,ILM,350,-33.0,624.0,6.31,0.0086,1|2|3|4|5|6|7|8|9|10|11|12
DL,BIS,325,-50.0,373.0,-2.62,0.0031,1|2|3|4|5|6|7|8|9|10|11|12
DL,FAI,321,-58.0,1082.0,11.48,0.0125,1|2|3|4|5|6|7|8|9|10|11|12
DL,FSD,319,-31.0,762.0,18.79,0.0125,1|2|3|4|5|6|7|8|9|10|11|12
DL,SBA,310,-40.0,519.0,4.67,0.0032,6|7|8|9|10|11|12
DL,PSP,308,-64.0,284.0,-2.41,0.0,1|2|3|4|5|9|10|11|12
DL,MOB,304,-37.0,515.0,-1.4,0.0132,1|2|3|4|5|6|7|8|9|10|11|12
DL,XNA,289,-41.0,270.0,-7.64,0.0035,1|2|3|4|5|6|7|8|9|10|11
DL,OAK,286,-42.0,970.0,-0.07,0.0105,1|2|3|4|5|6|7|8|9|10|11|12
DL,COS,276,-35.0,1155.0,13.33,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,BTV,236,-56.0,569.0,2.88,0.0169,1|2|3|4|5|6|7|8|9|10|11|12
DL,BUR,223,-37.0,1124.0,16.69,0.0045,5|6|7|8|9|10|11|12
DL,ROA,219,-36.0,151.0,-5.61,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
DL,LGB,217,-35.0,428.0,3.49,0.0046,1|2|3|4|5|6|7|8|9|10|11|12
DL,TVC,215,-43.0,397.0,0.25,0.014,1|2|3|4|5|6|7|8|9|10|11|12
DL,SGF,198,-35.0,520.0,5.24,0.0051,3|4|5|6|7|8|9|10|11|12
