compagnia,aeroporto_partenza,numero_voli,ritardo_min_arrivo,ritardo_max_arrivo,ritardo_medio_arrivo,tasso_cancellazione,mesi_operativi
AS,BUR,1572,-37.0,311.0,2.53,0.0204,1|2|3|4|5|6|7|8|9|10|11|12
AS,DEN,1546,-42.0,306.0,5.32,0.0142,1|2|3|4|5|6|7|8|9|10|11|12
AS,IAD,1481,-67.0,323.0,6.57,0.0169,1|2|3|4|5|6|7|8|9|10|11|12
AS,KOA,1466,-62.0,550.0,2.46,0.0334,1|2|3|4|5|6|7|8|9|10|11|12
AS,OGG,1450,-69.0,383.0,1.44,0.0345,1|2|3|4|5|6|7|8|9|10|11|12
AS,DCA,1295,-67.0,309.0,-2.77,0.0077,1|2|3|4|5|6|7|8|9|10|11|12
AS,PSP,1068,-47.0,319.0,0.53,0.0375,1|2|3|4|5|6|7|8|9|10|11|12
AS,ATL,1029,-62.0,316.0,4.3,0.0185,1|2|3|4|5|6|7|8|9|10|11|12
AS,ONT,999,-41.0,480.0,0.2,0.025,1|2|3|4|5|6|7|8|9|10|11|12
AS,SIT,914,-39.0,498.0,-2.38,0.0175,1|2|3|4|5|6|7|8|9|10|11|12
AS,BNA,875,-57.0,436.0,-2.11,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
AS,SLC,857,-45.0,638.0,4.96,0.0163,1|2|3|4|5|6|7|8|9|10|11|12
AS,SMF,780,-36.0,348.0,3.32,0.0141,1|2|3|4|5|6|7|8|9|10|11|12
AS,TPA,766,-54.0,852.0,16.97,0.0444,1|2|3|4|5|6|7|8|9|10|11|12
AS,LIH,762,-82.0,486.0,4.11,0.0118,1|2|3|4|5|6|7|8|9|10|11|12
AS,MSP,746,-58.0,485.0,2.5,0.0161,1|2|3|4|5|6|7|8|9|10|11|12
AS,PAE,745,-44.0,266.0,-1.89,0.0295,1|2|3|4|5|6|7|8|9|10|11|12
AS,FLL,722,-55.0,344.0,11.19,0.0706,1|2|3|4|5|6|7|8|9|10|11|12
AS,IAH,618,-52.0,318.0,5.21,0.0259,1|2|3|4|5|6|7|8|9|10|11|12
AS,ADQ,553,-38.0,402.0,-1.44,0.0199,1|2|3|4|5|6|7|8|9|10|11|12
AS,MCI,539,-41.0,247.0,-1.33,0.013,1|2|3|4|5|6|7|8|9|10|11|12
AS,STL,536,-51.0,473.0,-0.87,0.0131,1|2|3|4|5|6|7|8|9|10|11|12
AS,BET,516,-27.0,212.0,11.29,0.0116,1|2|3|4|5|6|7|8|9|10|11|12
AS,OAK,513,-42.0,269.0,-2.35,0.0253,1|2|3|4|5|6|7|8|9|10|11|12
AS,WRG,512,-39.0,228.0,-3.3,0.0176,1|2|3|4|5|6|7|8|9|10|11|12
AS,YAK,508,-52.0,231.0,-5.13,0.0197,1|2|3|4|5|6|7|8|9|10|11|12
AS,MSY,504,-48.0,273.0,2.67,0.006,1|2|3|4|5|6|7|8|9|10|11|12
AS,PSG,500,-47.0,252.0,-1.97,0.014,1|2|3|4|5|6|7|8|9|10|11|12
AS,CDV,479,-37.0,244.0,-2.01,0.0209,1|2|3|4|5|6|7|8|9|10|11|12
AS,BZN,461,-50.0,263.0,5.7,0.0152,1|2|3|4|5|6|7|8|9|10|11|12
AS,SAT,461,-41.0,303.0,5.54,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
AS,PHL,452,-55.0,240.0,8.24,0.0133,1|2|3|4|5|6|7|8|9|10|11|12
AS,BOI,436,-41.0,263.0,2.81,0.0046,1|2|3|4|5|6|7|8|9|10|11|12
AS,BWI,412,-44.0,650.0,10.3,0.0194,1|2|3|4|5|6|7|8|9|10|11|12
AS,SCC,411,-43.0,422.0,-6.83,0.0292,1|2|3|4|5|6|7|8|9|10|11|12
AS,RNO,398,-32.0,215.0,5.72,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
AS,RDU,380,-50.0,862.0,9.8,0.0105,1|2|3|4|5|6|7|8|9|10|11|12
AS,TUS,358,-52.0,175.0,7.67,0.0056,1|2|3|4|5|6|7|8|9|10|11|12
AS,MIA,356,-73.0,305.0,13.7,0.0562,1|2|3|4|5|6|7|8|9|10|11|12
AS,IND,353,-46.0,520.0,6.8,0.017,1|2|3|4|5|6|7|8|9|10|11|12
AS,CLE,348,-47.0,364.0,1.85,0.0172,1|2|3|4|5|6|7|8|9|10|11|12
AS,PIT,342,-54.0,215.0,-3.11,0.0234,1|2|3|4|5|6|7|8|9|10|11|12
AS,DTW,339,-51.0,286.0,5.12,0.0206,1|2|3|4|5|6|7|8|9|10|11|12
AS,CMH,338,-59.0,175.0,-1.89,0.0178,1|2|3|4|5|6|7|8|9|10|11|12
AS,OMA,332,-40.0,202.0,1.21,0.0151,1|2|3|4|5|6|7|8|9|10|11|12
AS,MKE,328,-40.0,194.0,-2.69,0.0122,1|2|3|4|5|6|7|8|9|10|11|12
AS,RDM,318,-24.0,360.0,9.67,0.0252,1|2|3|4|5|6|7|8|9|10|11|12
AS,ABQ,280,-45.0,266.0,2.76,0.0071,1|2|3|4|5|6|7|8|9|10|11|12
AS,PSC,267,-33.0,385.0,10.57,0.0225,1|2|3|4|5|6|7|8|9|10|11|12
AS,FAT,265,-35.0,267.0,1.98,0.0226,1|2|3|4|5|6|7|8|9|10|11|12
AS,OME,260,-28.0,196.0,2.61,0.0308,1|2|3|4|5|6|7|8|9|10|11|12
AS,BRW,256,-29.0,273.0,8.54,0.0547,1|2|3|4|5|6|7|8|9|10|11|12
AS,OTZ,255,-30.0,311.0,-3.58,0.0667,1|2|3|4|5|6|7|8|9|10|11|12
AS,CVG,251,-46.0,239.0,4.61,0.0359,1|2|3|4|5|6|7|8|9|10|11|12
AS,CHS,246,-58.0,152.0,-0.61,0.0325,1|2|3|4|5|6|7|8|9|10|11|12
AS,DAL,243,-39.0,201.0,-2.06,0.0082,1|2|3|4|5|6|7|8|9|10|11|12
AS,OKC,237,-36.0,201.0,4.77,0.0042,1|2|3|4|5|6|7|8|9|10|11|12
AS,SBA,230,-44.0,129.0,-2.38,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
AS,EUG,220,-30.0,424.0,9.69,0.0273,1|2|3|5|6|7|8|9|10|11|12
AS,STS,220,-39.0,276.0,11.95,0.0091,1|3|4|5|6|7|8|9|10|11|12
AS,MSO,174,-33.0,268.0,5.91,0.0,4|5|6|7|8|9|10|11|12
AS,AKN,130,-36.0,88.0,-2.71,0.0077,4|5|6|7|8|9
AS,RSW,105,-63.0,204.0,2.05,0.0476,1|2|3|4|5|6|7|8|9|11|12
AS,DLG,71,-36.0,218.0,0.12,0.0423,6|7|8|9
AS,ADK,68,-70.0,217.0,-4.74,0.0882,1|2|3|4|5|6|7|8|9|10|11|12
AS,GST,62,-35.0,153.0,-3.79,0.0645,6|7|8
AS,JAC,58,-39.0,154.0,3.8,0.069,1|2|3|6|7|8
AS,SBP,42,-24.0,253.0,8.86,0.0,10|11|12
B6,BOS,28697,-82.0,981.0,7.46,0.0139,1|2|3|4|5|6|7|8|9|10|11|12
B6,JFK,25196,-88.0,885.0,10.97,0.0179,1|2|3|4|5|6|7|8|9|10|11|12
B6,FLL,13193,-95.0,816.0,11.34,0.0122,1|2|3|4|5|6|7|8|9|10|11|12
B6,MCO,12059,-64.0,1029.0,14.46,0.017,1|2|3|4|5|6|7|8|9|10|11|12
B6,SJU,7094,-62.0,1440.0,15.7,0.011,1|2|3|4|5|6|7|8|9|10|11|12
B6,LGA,6654,-62.0,931.0,10.2,0.0224,1|2|3|4|5|6|7|8|9|10|11|12
B6,LAX,6377,-68.0,841.0,1.73,0.0038,1|2|3|4|5|6|7|8|9|10|11|12
B6,PBI,5903,-56.0,1150.0,10.98,0.0149,1|2|3|4|5|6|7|8|9|10|11|12
B6,DCA,5833,-51.0,1247.0,7.29,0.0144,1|2|3|4|5|6|7|8|9|10|11|12
B6,EWR,3884,-84.0,751.0,9.76,0.0206,1|2|3|4|5|6|7|8|9|10|11|12
B6,HPN,3687,-56.0,972.0,4.44,0.0165,1|2|3|4|5|6|7|8|9|10|11|12
B6,TPA,3658,-54.0,785.0,14.04,0.0279,1|2|3|4|5|6|7|8|9|10|11|12
B6,SFO,2944,-60.0,1203.0,5.95,0.0041,1|2|3|4|5|6|7|8|9|10|11|12
B6,RSW,2677,-53.0,1330.0,16.19,0.0247,1|2|3|4|5|6|7|8|9|10|11|12
B6,BUF,2436,-64.0,1140.0,5.16,0.0213,1|2|3|4|5|6|7|8|9|10|11|12
B6,BDL,2356,-68.0,980.0,7.72,0.014,1|2|3|4|5|6|7|8|9|10|11|12
B6,RDU,2274,-47.0,1108.0,11.58,0.0176,1|2|3|4|5|6|7|8|9|10|11|12
B6,ATL,2088,-44.0,1263.0,17.99,0.0144,1|2|3|4|5|6|7|8|9|10|11|12
B6,LAS,2071,-68.0,1380.0,9.62,0.0077,1|2|3|4|5|6|7|8|9|10|11|12
B6,MIA,1329,-52.0,960.0,21.87,0.0256,1|2|3|4|5|6|7|8|9|10|11|12
B6,JAX,1294,-45.0,630.0,12.68,0.0216,1|2|3|4|5|6|7|8|9|10|11|12
B6,CHS,1275,-42.0,1119.0,10.78,0.0173,1|2|3|4|5|6|7|8|9|10|11|12
B6,RIC,1268,-46.0,1311.0,5.96,0.0126,1|2|3|4|5|6|7|8|9|10|11|12
B6,SAN,1227,-65.0,1232.0,13.86,0.0041,1|2|3|4|5|6|7|8|9|10|11|12
B6,PVD,1125,-53.0,947.0,3.61,0.0089,1|2|3|4|5|6|7|8|9|10|11|12
B6,SLC,1086,-53.0,1581.0,17.15,0.0074,1|2|3|4|5|6|7|8|9|10|11|12
B6,BQN,1073,-53.0,1031.0,10.8,0.0149,1|2|3|4|5|6|7|8|9|10|11|12
B6,BNA,964,-48.0,1031.0,10.18,0.0176,1|2|3|4|5|6|7|8|9|10|11|12
B6,SYR,943,-44.0,1401.0,7.37,0.0212,1|2|3|4|5|6|7|8|9|10|11|12
B6,MSY,932,-48.0,1282.0,17.72,0.0215,1|2|3|4|5|6|7|8|9|10|11|12
B6,DEN,897,-49.0,1368.0,26.52,0.0111,1|2|3|4|5|6|7|8|9|10|11|12
B6,ORD,875,-47.0,1833.0,21.17,0.0194,1|2|3|4|5|6|7|8|9|10|11|12
B6,PIT,808,-50.0,471.0,5.45,0.0186,1|2|3|4|5|6|7|8|9|10|11|12
B6,PHL,772,-46.0,306.0,1.44,0.0168,1|2|3|4|5|6|7|8|9|10|11|12
B6,DTW,722,-41.0,797.0,7.12,0.0097,1|2|3|4|5|6|7|8|9|10|11|12
B6,ACK,691,-41.0,394.0,6.02,0.0347,5|6|7|8|9|10
B6,PHX,661,-55.0,2108.0,32.58,0.0121,1|2|3|4|5|6|7|8|9|10|11|12
B6,SAV,653,-48.0,1129.0,12.06,0.0123,1|2|3|4|5|6|7|8|9|10|11|12
B6,CLE,575,-36.0,1050.0,8.47,0.0191,1|2|3|4|5|6|7|8|9|10|11|12
B6,AUS,551,-44.0,1434.0,25.11,0.0073,1|2|3|4|5|6|7|8|9|10|11|12
B6,ALB,541,-48.0,471.0,12.09,0.0092,1|2|3|4|5|6|7|8|9|10|11|12
B6,SRQ,540,-47.0,1203.0,14.83,0.0444,1|2|3|4|5|6|7|8|9|10|11|12
B6,ROC,537,-35.0,561.0,14.3,0.0242,1|2|3|4|5|6|7|8|9|10|11|12
B6,ORH,510,-51.0,1335.0,15.26,0.0196,1|2|3|4|5|6|7|8|9|10|11|12
B6,SEA,507,-55.0,261.0,12.99,0.0059,1|2|3|4|5|6|7|8|9|10|11|12
B6,IAH,490,-48.0,1062.0,22.18,0.0204,1|2|3|4|5|6|7|8|9|10|11|12
B6,STT,479,-51.0,1368.0,13.29,0.0125,1|2|3|4|5|6|7|8|9|10|11|12
B6,PSE,453,-52.0,838.0,1.08,0.0265,1|2|3|4|5|6|7|8|9|10|11|12
B6,SAT,424,-47.0,1493.0,26.07,0.0212,1|2|3|4|5|6|7|8|9|10
B6,CLT,372,-43.0,993.0,8.88,0.0188,1|2|3|4|5|6|7|8|9|10
B6,MKE,372,-46.0,1003.0,7.48,0.0081,1|2|3|4|5|6|7|8|9|10
B6,MVY,372,-43.0,1045.0,20.95,0.0618,5|6|7|8|9|10
B6,SMF,271,-42.0,1350.0,40.2,0.0111,1|2|3|4|5|6|7|8|9|10
B6,PWM,249,-50.0,990.0,13.02,0.0482,5|6|7|8|9|10|11|12
B6,DFW,236,-51.0,1080.0,25.26,0.0127,1|2|3|4|5|6|7|8|9|10|11|12
B6,ONT,217,-49.0,1005.0,4.66,0.0276,1|2|3|4|5|6|7|8|9|10
B6,MSP,215,-41.0,987.0,33.65,0.0186,1|2|3|4|5|6|7|8|9|10
B6,TLH,205,-44.0,496.0,1.99,0.0244,1|2|3|4|5|6|7|8|9|10
B6,BUR,196,-43.0,1207.0,35.89,0.0153,1|2|3|4|5|6|7|8|9|10
B6,RNO,192,-44.0,1596.0,38.24,0.0208,1|2|3|4|5|6|7|8|12
B6,ABQ,177,-35.0,1398.0,41.55,0.0226,2|3|4|5|6|7|8|9|10
B6,PDX,147,-47.0,1267.0,51.71,0.0068,3|4|5|6|7|8|9|10
B6,BWI,138,-38.0,316.0,5.89,0.0217,1|2|3|4
B6,EYW,114,-53.0,1452.0,27.72,0.0175,1|2|3|4|10|11|12
B6,MCI,114,-38.0,259.0,18.1,0.0,1|2|3|4|5|6
B6,ISP,107,-40.0,323.0,5.59,0.0,10|11|12
B6,SJC,107,-43.0,1184.0,25.75,0.028,3|4|5|6|7|8|9
B6,BZN,104,-48.0,312.0,23.56,0.0192,1|2|3|6|7|8|9|12
B6,PQI,87,-41.0,564.0,2.92,0.0,9|10|11|12
B6,HYA,68,-25.0,1097.0,66.88,0.0441,5|6|7|8|9
B6,PSP,62,-55.0,233.0,9.95,0.0161,1|2|3|4
B6,AVL,55,-33.0,383.0,29.17,0.0182,6|7|8|9
B6,HDN,39,-44.0,1279.0,87.68,0.0256,2|3
B6,STX,14,-26.0,137.0,9.93,0.0,12
B6,BTV,3,-7.0,10.0,-0.67,0.0,1
DL,ATL,158826,-65.0,935.0,5.36,0.0085,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSP,48637,-77.0,1076.0,2.06,0.0086,1|2|3|4|5|6|7|8|9|10|11|12
DL,DTW,41259,-80.0,1148.0,5.38,0.0086,1|2|3|4|5|6|7|8|9|10|11|12
DL,SLC,37790,-64.0,1135.0,4.16,0.0063,1|2|3|4|5|6|7|8|9|10|11|12
DL,LAX,25441,-62.0,1070.0,3.3,0.0071,1|2|3|4|5|6|7|8|9|10|11|12
DL,SEA,22340,-78.0,1206.0,1.06,0.0056,1|2|3|4|5|6|7|8|9|10|11|12
DL,JFK,21318,-91.0,1112.0,1.74,0.0088,1|2|3|4|5|6|7|8|9|10|11|12
DL,LGA,19148,-73.0,958.0,3.63,0.0139,1|2|3|4|5|6|7|8|9|10|11|12
DL,BOS,17949,-77.0,1117.0,2.45,0.0095,1|2|3|4|5|6|7|8|9|10|11|12
DL,MCO,15364,-71.0,1157.0,10.44,0.0144,1|2|3|4|5|6|7|8|9|10|11|12
DL,LAS,11294,-57.0,1117.0,0.91,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
DL,SFO,8999,-56.0,1101.0,4.68,0.0069,1|2|3|4|5|6|7|8|9|10|11|12
DL,TPA,8970,-58.0,1033.0,8.64,0.0212,1|2|3|4|5|6|7|8|9|10|11|12
DL,DEN,8706,-63.0,1037.0,2.14,0.0083,1|2|3|4|5|6|7|8|9|10|11|12
DL,FLL,8505,-73.0,1198.0,10.02,0.0112,1|2|3|4|5|6|7|8|9|10|11|12
DL,DFW,8500,-58.0,1218.0,6.38,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
DL,MIA,8053,-69.0,1254.0,13.62,0.0114,1|2|3|4|5|6|7|8|9|10|11|12
DL,RDU,7884,-63.0,1093.0,1.9,0.0084,1|2|3|4|5|6|7|8|9|10|11|12
DL,AUS,7848,-48.0,1144.0,6.94,0.0083,1|2|3|4|5|6|7|8|9|10|11|12
DL,ORD,7687,-57.0,1118.0,8.79,0.012,1|2|3|4|5|6|7|8|9|10|11|12
DL,PHX,7379,-62.0,1075.0,1.21,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAN,6549,-62.0,1210.0,4.56,0.0064,1|2|3|4|5|6|7|8|9|10|11|12
DL,DCA,6404,-64.0,1013.0,2.87,0.0117,1|2|3|4|5|6|7|8|9|10|11|12
DL,BNA,5866,-65.0,1170.0,-1.65,0.0082,1|2|3|4|5|6|7|8|9|10|11|12
DL,IAH,5589,-50.0,1119.0,6.01,0.0104,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSY,5084,-64.0,1136.0,3.88,0.0098,1|2|3|4|5|6|7|8|9|10|11|12
DL,RSW,5046,-47.0,1171.0,6.37,0.0155,1|2|3|4|5|6|7|8|9|10|11|12
DL,PDX,4994,-57.0,1067.0,-2.53,0.0094,1|2|3|4|5|6|7|8|9|10|11|12
DL,CVG,4991,-61.0,830.0,1.12,0.0106,1|2|3|4|5|6|7|8|9|10|11|12
DL,MCI,4991,-57.0,926.0,-1.27,0.0076,1|2|3|4|5|6|7|8|9|10|11|12
DL,PBI,4921,-51.0,1087.0,7.93,0.013,1|2|3|4|5|6|7|8|9|10|11|12
DL,EWR,4610,-54.0,1155.0,14.79,0.0115,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAT,4393,-51.0,1137.0,4.17,0.0073,1|2|3|4|5|6|7|8|9|10|11|12
DL,CLT,4310,-52.0,935.0,2.01,0.0051,1|2|3|4|5|6|7|8|9|10|11|12
DL,PHL,4192,-55.0,1097.0,1.41,0.0081,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAX,4061,-55.0,1205.0,5.31,0.0116,1|2|3|4|5|6|7|8|9|10|11|12
DL,STL,3862,-49.0,1052.0,-1.16,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
DL,BWI,3706,-56.0,918.0,1.44,0.0067,1|2|3|4|5|6|7|8|9|10|11|12
DL,SNA,3342,-55.0,1098.0,3.17,0.0048,1|2|3|4|5|6|7|8|9|10|11|12
DL,MEM,3114,-45.0,1024.0,-1.59,0.01,1|2|3|4|5|6|7|8|9|10|11|12
DL,IND,3093,-51.0,1003.0,0.67,0.0068,1|2|3|4|5|6|7|8|9|10|11|12
DL,MKE,3086,-54.0,1159.0,1.9,0.0094,1|2|3|4|5|6|7|8|9|10|11|12
DL,BDL,2795,-60.0,992.0,0.32,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
DL,CHS,2750,-54.0,1146.0,3.81,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
DL,HNL,2564,-78.0,913.0,-3.23,0.0055,1|2|3|4|5|6|7|8|9|10|11|12
DL,SJU,2480,-48.0,1044.0,4.59,0.0036,1|2|3|4|5|6|7|8|9|10|11|12
DL,CMH,2330,-50.0,927.0,-2.58,0.0094,1|2|3|4|5|6|7|8|9|10|11|12
DL,PIT,2329,-51.0,493.0,-1.29,0.0082,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAV,2328,-40.0,1034.0,1.99,0.0077,1|2|3|4|5|6|7|8|9|10|11|12
DL,IAD,2259,-63.0,1087.0,1.57,0.0058,1|2|3|4|5|6|7|8|9|10|11|12
DL,CLE,2257,-42.0,1068.0,-0.6,0.0084,1|2|3|4|5|6|7|8|9|10|11|12
DL,SMF,2246,-44.0,1100.0,-1.16,0.0062,1|2|3|4|5|6|7|8|9|10|11|12
DL,GEG,2107,-49.0,1157.0,2.79,0.0104,1|2|3|4|5|6|7|8|9|10|11|12
DL,SRQ,2087,-50.0,1057.0,6.34,0.0335,1|2|3|4|5|6|7|8|9|10|11|12
DL,BHM,2077,-35.0,728.0,1.2,0.0082,1|2|3|4|5|6|7|8|9|10|11|12
DL,GRR,2002,-55.0,1068.0,-3.48,0.007,1|2|3|4|5|6|7|8|9|10|11|12
DL,BOI,1906,-45.0,637.0,2.64,0.0068,1|2|3|4|5|6|7|8|9|10|11|12
DL,GSP,1865,-47.0,904.0,-4.57,0.008,1|2|3|4|5|6|7|8|9|10|11|12
DL,RIC,1839,-37.0,571.0,1.46,0.0065,1|2|3|4|5|6|7|8|9|10|11|12
DL,PNS,1757,-39.0,943.0,-2.25,0.0057,1|2|3|4|5|6|7|8|9|10|11|12
DL,SDF,1755,-43.0,1010.0,-2.57,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,VPS,1730,-44.0,717.0,1.74,0.0081,1|2|3|4|5|6|7|8|9|10|11|12
DL,ANC,1718,-64.0,1146.0,2.36,0.0093,1|2|3|4|5|6|7|8|9|10|11|12
DL,ORF,1703,-44.0,969.0,7.07,0.0117,1|2|3|4|5|6|7|8|9|10|11|12
DL,GSO,1669,-43.0,1069.0,-3.11,0.0066,1|2|3|4|5|6|7|8|9|10|11|12
DL,ECP,1614,-38.0,547.0,0.64,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
DL,AVL,1578,-50.0,959.0,3.41,0.0215,1|2|3|4|5|6|7|8|9|10|11|12
DL,SJC,1558,-58.0,1054.0,-4.6,0.0077,1|2|3|4|5|6|7|8|9|10|11|12
DL,DAL,1463,-37.0,998.0,7.62,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
DL,BUF,1458,-48.0,872.0,3.09,0.0144,1|2|3|4|5|6|7|8|9|10|11|12
DL,MYR,1450,-37.0,1056.0,-3.73,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,LIT,1386,-45.0,376.0,-4.64,0.0065,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAN,1363,-35.0,691.0,-1.92,0.0044,1|2|3|4|5|6|7|8|9|10|11|12
DL,OMA,1356,-43.0,1206.0,-2.23,0.0111,1|2|3|4|5|6|7|8|9|10|11|12
DL,HSV,1338,-44.0,688.0,-3.78,0.0112,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSN,1332,-48.0,1027.0,-3.66,0.0105,1|2|3|4|5|6|7|8|9|10|11|12
DL,ONT,1281,-46.0,1037.0,-8.05,0.0101,1|2|3|4|5|6|7|8|9|10|11|12
DL,BZN,1269,-39.0,997.0,2.25,0.0047,1|2|3|4|5|6|7|8|9|10|11|12
DL,LEX,1268,-45.0,1177.0,-6.27,0.0118,1|2|3|4|5|6|7|8|9|10|11|12
DL,OKC,1169,-42.0,1032.0,-5.15,0.0086,1|2|3|4|5|6|7|8|9|10|11|12
DL,HOU,1147,-34.0,1102.0,10.33,0.0113,1|2|3|4|5|6|7|8|9|10|11|12
DL,ABQ,1110,-43.0,714.0,-4.86,0.009,1|2|3|4|5|6|7|8|9|10|11|12
DL,GNV,1103,-39.0,1023.0,-1.78,0.0118,1|2|3|4|5|6|7|8|9|10|11|12
DL,CAE,1079,-39.0,844.0,-4.06,0.0065,1|2|3|4|5|6|7|8|9|10|11|12
DL,MDW,1078,-41.0,1179.0,3.19,0.0083,1|2|3|4|5|6|7|8|9|10|11|12
DL,DAB,1045,-33.0,1071.0,2.36,0.0144,1|2|3|4|5|6|7|8|9|10|11|12
DL,TYS,1030,-47.0,488.0,-6.33,0.0097,1|2|3|4|5|6|7|8|9|10|11|12
DL,TUL,989,-38.0,566.0,-3.55,0.0081,1|2|3|4|5|6|7|8|9|10|11|12
DL,TLH,986,-41.0,1200.0,-5.32,0.0142,1|2|3|4|5|6|7|8|9|10|11|12
DL,MLB,954,-38.0,402.0,-2.87,0.0126,1|2|3|4|5|6|7|8|9|10|11|12
DL,PVD,950,-46.0,1067.0,3.58,0.0116,1|2|3|4|5|6|7|8|9|10|11|12
DL,ALB,946,-58.0,1128.0,4.52,0.0106,1|2|3|4|5|6|7|8|9|10|11|12
DL,EYW,912,-42.0,1149.0,11.94,0.0219,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAC,906,-52.0,1057.0,7.54,0.0077,1|2|3|4|5|6|7|8|9|10|11|12
DL,SYR,888,-57.0,647.0,-4.82,0.0068,1|2|3|4|5|6|7|8|9|10|11|12
DL,CHA,875,-36.0,1049.0,0.25,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
DL,DAY,830,-46.0,1025.0,-9.26,0.0108,1|2|3|4|5|6|7|8|9|10|11|12
DL,DSM,825,-43.0,987.0,1.13,0.0133,1|2|3|4|5|6|7|8|9|10|11|12
DL,GPT,824,-42.0,989.0,4.34,0.0121,1|2|3|4|5|6|7|8|9|10|11|12
DL,TUS,806,-55.0,929.0,-3.31,0.0074,1|2|3|4|5|6|7|8|9|10|11|12
DL,ROC,774,-46.0,980.0,3.46,0.009,1|2|3|4|5|6|7|8|9|10|11|12
DL,OGG,736,-74.0,1155.0,-1.3,0.0109,1|2|3|4|5|6|7|8|9|10|11|12
DL,RNO,726,-45.0,672.0,-0.01,0.0096,1|2|3|4|5|6|7|8|9|10|11|12
DL,HPN,678,-46.0,1023.0,-0.37,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,BTR,654,-44.0,706.0,-0.28,0.0153,1|2|3|4|5|6|7|8|9|10|11|12
DL,ICT,620,-42.0,1088.0,0.5,0.0113,1|2|3|4|5|6|7|8|9|10|11|12
DL,STT,597,-60.0,1181.0,7.7,0.0084,1|2|3|4|5|6|7|8|9|10|11|12
DL,MDT,558,-39.0,414.0,-3.57,0.0108,1|3|4|5|6|7|8|9|10|11|12
DL,BIL,552,-37.0,861.0,3.01,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
DL,FCA,541,-47.0,475.0,1.23,0.0074,1|2|3|4|5|6|7|8|9|10|11|12
DL,KOA,532,-68.0,930.0,-4.39,0.0244,1|2|3|4|5|6|7|8|9|10|11|12
DL,ELP,529,-35.0,1139.0,1.49,0.0057,1|2|3|4|5|6|7|8|9|10|11|12
DL,PWM,529,-59.0,876.0,4.65,0.0132,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSO,512,-36.0,521.0,4.68,0.0117,1|2|3|4|5|6|7|8|9|10|11|12
DL,ILM,498,-36.0,624.0,5.53,0.012,1|2|3|4|5|6|7|8|9|10|11|12
DL,FAR,492,-41.0,328.0,-4.49,0.0041,1|2|3|4|5|6|7|8|9|10|11|12
DL,LIH,491,-68.0,1151.0,-9.84,0.0102,1|2|3|4|5|6|7|8|9|10|11|12
DL,FSD,454,-33.0,762.0,17.13,0.0132,1|2|3|4|5|6|7|8|9|10|11|12
DL,BIS,452,-50.0,405.0,-1.47,0.0088,1|2|3|4|5|6|7|8|9|10|11|12
DL,FAI,433,-58.0,1082.0,13.5,0.0092,1|2|3|4|5|6|7|8|9|10|11|12
DL,SBA,433,-45.0,586.0,4.8,0.0069,6|7|8|9|10|11|12
DL,PSP,432,-64.0,284.0,-2.89,0.0023,1|2|3|4|5|9|10|11|12
DL,MOB,420,-37.0,515.0,-1.23,0.0143,1|2|3|4|5|6|7|8|9|10|11|12
DL,XNA,402,-41.0,294.0,-5.08,0.0025,1|2|3|4|5|6|7|8|9|10|11
DL,COS,399,-35.0,1155.0,10.52,0.0025,1|2|3|4|5|6|7|8|9|10|11|12
DL,OAK,392,-42.0,970.0,-2.67,0.0179,1|2|3|4|5|6|7|8|9|10|11|12
DL,BTV,328,-56.0,569.0,2.64,0.0183,1|2|3|4|5|6|7|8|9|10|11|12
DL,TVC,305,-43.0,397.0,-0.07,0.0131,1|2|3|4|5|6|7|8|9|10|11|12
DL,BUR,303,-37.0,1124.0,19.26,0.0066,5|6|7|8|9|10|11|12
DL,LGB,303,-35.0,439.0,6.29,0.0066,1|2|3|4|5|6|7|8|9|10|11|12
DL,ROA,300,-41.0,431.0,-3.59,0.0133,1|2|3|4|5|6|7|8|9|10|11|12
DL,SGF,281,-36.0,520.0,4.59,0.0071,3|4|5|6|7|8|9|10|11|12
